学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
吉林大学,理科,本科一批,-,-,601,723,本科,医学,临床医学类,临床医学（“5+3”一体化）
吉林大学,理科,本科一批,-,-,588,1070,本科,医学,临床医学类,临床医学
吉林大学,理科,本科一批,-,-,577,1421,本科,经济学,经济学类,经济学类（经济学院）
吉林大学,理科,本科一批,-,-,576,1459,本科,工学,计算机类,计算机类
吉林大学,理科,本科一批,-,-,574,1531,本科,工学,计算机类,软件工程
吉林大学,理科,本科一批,-,-,572,1612,本科,工学,机械类,车辆工程
吉林大学,理科,本科一批,-,-,572,1612,本科,理学,化学类,化学类
吉林大学,理科,本科一批,-,-,572,1612,本科,理学,生物科学类,生物科学类（生命科学学院）
吉林大学,理科,本科一批,-,-,570,1678,本科,工学,水利类,水利类
吉林大学,理科,本科一批,-,-,570,1678,本科,工学,电子信息类,电子信息类（电子科学与工程学院）
吉林大学,理科,本科一批,-,-,568,1767,本科,工学,电子信息类,通信工程（通信工程学院，含通信工程，信息工程，测控技术与仪器）
吉林大学,理科,本科一批,-,-,567,1814,本科,工学,机械类,机械类
吉林大学,理科,本科一批,-,-,567,1814,本科,管理学,工商管理类,工商管理类（商学院）
吉林大学,理科,本科一批,-,-,566,1853,本科,工学,自动化类,自动化
吉林大学,理科,本科一批,-,-,566,1853,本科,理学,数学类,数学类
吉林大学,理科,本科一批,-,-,566,1853,本科,工学,仪器类,仪器类
吉林大学,理科,本科一批,-,-,566,1853,本科,工学,土木类,土木类
吉林大学,理科,本科一批,-,-,566,1853,本科,工学,能源动力类,能源与动力工程
吉林大学,理科,本科一批,-,-,566,1853,本科,工学,农业工程类,农业机械化及其自动化
吉林大学,理科,本科一批,-,-,565,1884,本科,工学,材料类,材料类
吉林大学,理科,本科一批,-,-,565,1884,本科,工学,交通运输类,交通运输类
吉林大学,理科,本科一批,-,-,565,1884,本科,管理学,管理科学与工程类,管理科学与工程类（管理学院）
吉林大学,文科,本科一批,-,-,600,327,本科,法学,法学类,法学
吉林大学,文科,本科一批,-,-,597,373,本科,文学,新闻传播学类,新闻传播学类
吉林大学,文科,本科一批,-,-,597,373,本科,文学,外国语言文学类,俄语（零起点培养）
哈尔滨金融学院,理科,本科二批,-,-,453,12429,本科,工学,计算机类,软件工程
哈尔滨金融学院,理科,本科二批,-,-,447,13375,本科,管理学,工商管理类,会计学
哈尔滨金融学院,理科,本科二批,-,-,446,13541,本科,经济学,金融学类,保险学
哈尔滨金融学院,文科,本科二批,-,-,517,3466,本科,经济学,金融学类,金融学
哈尔滨金融学院,文科,本科二批,-,-,516,3558,本科,文学,外国语言文学类,英语
四川农业大学,理科,本科一批,-,-,480,8570,本科,经济学,金融学类,金融学
四川农业大学,理科,本科一批,-,-,478,8810,本科,农学,动物生产类,动物科学
四川农业大学,理科,本科一批,-,-,477,8950,本科,管理学,农业经济管理类,农林经济管理
四川农业大学,理科,本科一批,-,-,476,9100,本科,管理学,管理科学与工程类,工程造价
四川农业大学,理科,本科一批,-,-,475,9232,本科,工学,环境科学与工程类,环境生态工程
四川农业大学,理科,本科一批,-,-,472,9683,本科,经济学,经济学类,经济学
四川农业大学,理科,本科一批,-,-,470,9942,本科,工学,农业工程类,农业机械化及其自动化
四川农业大学,理科,本科一批,-,-,469,10082,本科,理学,物理学类,应用物理学
四川农业大学,理科,本科一批,-,-,468,10213,本科,理学,生物科学类,生物科学
四川农业大学,理科,本科一批,-,-,466,10492,本科,工学,土木类,土木工程
四川农业大学,理科,本科一批,-,-,465,10639,本科,农学,植物生产类,烟草
四川农业大学,理科,本科一批,-,-,464,10802,本科,管理学,旅游管理类,旅游管理
四川农业大学,理科,本科一批,-,-,464,10802,本科,工学,能源动力类,能源与动力工程
四川农业大学,理科,本科一批,-,-,464,10802,本科,工学,电气类,电气工程及其自动化
四川农业大学,理科,本科一批,-,-,464,10802,本科,工学,食品科学与工程类,食品科学与工程
安康学院,理科,本科二批,-,-,439,14634,本科,工学,食品科学与工程类,食品科学与工程
安康学院,文科,本科二批,-,-,506,4340,本科,理学,地理科学类,地理科学
河南财政金融学院,理科,本科二批,-,-,444,13851,本科,工学,计算机类,计算机科学与技术
河南财政金融学院,理科,本科二批,-,-,443,14006,本科,管理学,管理科学与工程类,工程造价
河南财政金融学院,文科,本科二批,-,-,501,4770,本科,管理学,工商管理类,会计学
河南财政金融学院,文科,本科二批,-,-,500,4838,本科,管理学,电子商务类,电子商务
河南财政金融学院,文科,本科二批,-,-,499,4908,本科,经济学,金融学类,投资学
西北民族大学,理科,本科二批,-,-,459,11548,本科,管理学,工商管理类,会计学
西北民族大学,理科,本科二批,-,-,455,12168,本科,经济学,金融学类,金融学
西北民族大学,理科,本科二批,-,-,454,12306,本科,医学,临床医学类,临床医学
西北民族大学,理科,本科二批,-,-,454,12306,本科,医学,口腔医学类,口腔医学
西北民族大学,理科,本科二批,-,-,451,12715,本科,理学,数学类,数学与应用数学
西北民族大学,理科,本科二批,-,-,450,12897,本科,管理学,工商管理类,财务管理
西北民族大学,理科,本科二批,-,-,450,12897,本科,管理学,工商管理类,工商管理
西北民族大学,理科,本科二批,-,-,450,12897,本科,经济学,经济学类,经济学
西北民族大学,理科,本科二批,-,-,448,13225,本科,工学,电气类,电气工程及其自动化
西北民族大学,理科,本科二批,-,-,447,13375,本科,医学,医学技术类,医学检验技术
西北民族大学,理科,本科二批,-,-,447,13375,本科,经济学,经济与贸易类,国际经济与贸易
西北民族大学,理科,本科二批,-,-,447,13375,本科,工学,计算机类,计算机科学与技术
西北民族大学,理科,本科二批,-,-,446,13541,本科,理学,心理学类,应用心理学
西北民族大学,理科,本科二批,-,-,446,13541,本科,经济学,金融学类,保险学
西北民族大学,理科,本科二批,-,-,444,13851,本科,工学,自动化类,自动化
西北民族大学,理科,本科二批,-,-,443,14006,本科,工学,计算机类,物联网工程
西北民族大学,理科,本科二批,-,-,443,14006,本科,工学,土木类,土木工程
西北民族大学,理科,本科二批,-,-,443,14006,本科,理学,数学类,信息与计算科学
西北民族大学,理科,本科二批,-,-,443,14006,本科,工学,生物工程类,生物工程
西北民族大学,理科,本科二批,-,-,442,14181,本科,工学,电子信息类,通信工程
西北民族大学,理科,本科二批,-,-,442,14181,本科,理学,化学类,应用化学
西北民族大学,理科,本科二批,-,-,442,14181,本科,医学,护理学类,护理学
西北民族大学,理科,本科二批,-,-,441,14319,本科,教育学,教育学类,教育技术学
西北民族大学,理科,本科二批,-,-,441,14319,本科,工学,计算机类,软件工程
西北民族大学,理科,本科二批,-,-,441,14319,本科,工学,化工与制药类,制药工程
西北民族大学,理科,本科二批,-,-,440,14481,本科,工学,材料类,无机非金属材料工程
西北民族大学,理科,本科二批,-,-,440,14481,本科,工学,环境科学与工程类,环境工程
西北民族大学,理科,本科二批,-,-,440,14481,本科,农学,动物医学类,动物医学
西北民族大学,理科,本科二批,-,-,440,14481,本科,工学,食品科学与工程类,食品科学与工程
西北民族大学,理科,本科二批,-,-,440,14481,本科,工学,材料类,高分子材料与工程
西北民族大学,理科,本科二批,-,-,440,14481,本科,工学,电子信息类,电子信息工程
西北民族大学,理科,本科二批,-,-,439,14634,本科,农学,动物生产类,动物科学
西北民族大学,理科,本科二批,-,-,439,14634,本科,历史学,历史学类,文物保护技术
西北民族大学,理科,本科二批,-,-,439,14634,本科,工学,计算机类,数字媒体技术
西北民族大学,理科,本科二批,-,-,439,14634,本科,工学,化工与制药类,化学工程与工艺
西北民族大学,理科,本科二批,-,-,439,14634,本科,理学,生物科学类,生物技术
西北民族大学,文科,本科二批,-,-,517,3466,本科,经济学,金融学类,金融学
西北民族大学,文科,本科二批,-,-,517,3466,本科,管理学,工商管理类,会计学
西北民族大学,文科,本科二批,-,-,512,3852,本科,文学,中国语言文学类,汉语言文学
西北民族大学,文科,本科二批,-,-,512,3852,本科,经济学,经济学类,经济学
西北民族大学,文科,本科二批,-,-,511,3932,本科,经济学,经济与贸易类,国际经济与贸易
西北民族大学,文科,本科二批,-,-,510,4011,本科,管理学,工商管理类,工商管理
西北民族大学,文科,本科二批,-,-,510,4011,本科,历史学,历史学类,历史学
西北民族大学,文科,本科二批,-,-,509,4092,本科,文学,新闻传播学类,广告学
西北民族大学,文科,本科二批,-,-,509,4092,本科,文学,外国语言文学类,英语
西北民族大学,文科,本科二批,-,-,509,4092,本科,文学,外国语言文学类,阿拉伯语
西北民族大学,文科,本科二批,-,-,509,4092,本科,历史学,历史学类,文物与博物馆学
西北民族大学,文科,本科二批,-,-,508,4174,本科,法学,法学类,法学
西北民族大学,文科,本科二批,-,-,508,4174,本科,法学,社会学类,社会学
西北民族大学,文科,本科二批,-,-,508,4174,本科,文学,新闻传播学类,新闻学
西北民族大学,文科,本科二批,-,-,508,4174,本科,管理学,公共管理类,公共事业管理
西北民族大学,文科,本科二批,-,-,507,4259,本科,管理学,旅游管理类,旅游管理
西北民族大学,文科,本科二批,-,-,507,4259,本科,法学,社会学类,社会工作
西北民族大学,文科,本科二批,-,-,507,4259,本科,理学,心理学类,应用心理学
西北民族大学,文科,本科二批,-,-,507,4259,本科,文学,中国语言文学类,汉语国际教育
西北民族大学,文科,本科二批,-,-,507,4259,本科,法学,民族学类,民族学
西北民族大学,文科,本科二批,-,-,506,4340,本科,文学,新闻传播学类,广播电视学
西北民族大学,文科,本科二批,-,-,506,4340,本科,文学,中国语言文学类,中国少数民族语言文学（维吾尔语言）
南京林业大学,理科,本科一批,-,-,497,6584,本科,农学,林学类,园林
南京林业大学,理科,本科一批,-,-,495,6787,本科,工学,材料类,高分子材料与工程
南京林业大学,理科,本科一批,-,-,495,6787,本科,管理学,工商管理类,工商管理类
南京林业大学,理科,本科一批,-,-,492,7134,本科,工学,电气类,电气工程及其自动化
南京林业大学,理科,本科一批,-,-,492,7134,本科,工学,林业工程类,木材科学与工程（木结构建筑）
南京林业大学,理科,本科一批,-,-,492,7134,本科,工学,林业工程类,木材科学与工程
南京林业大学,理科,本科一批,-,-,491,7258,本科,管理学,管理科学与工程类,工程管理
南京林业大学,理科,本科一批,-,-,490,7366,本科,工学,材料类,材料化学
南京林业大学,理科,本科一批,-,-,490,7366,本科,工学,自动化类,自动化
南京林业大学,理科,本科一批,-,-,489,7467,本科,工学,土木类,土木工程（建筑工程）
南京林业大学,理科,本科一批,-,-,488,7582,本科,工学,交通运输类,交通运输
南京林业大学,理科,本科一批,-,-,488,7582,本科,工学,轻工类,印刷工程
南京林业大学,理科,本科一批,-,-,488,7582,本科,农学,自然保护与环境生态类,水土保持与荒漠化防治
南京林业大学,理科,本科一批,-,-,488,7582,本科,工学,化工与制药类,化学工程与工艺
南京林业大学,理科,本科一批,-,-,487,7697,本科,工学,测绘类,测绘工程
南京林业大学,理科,本科一批,-,-,487,7697,本科,管理学,农业经济管理类,农林经济管理
南京林业大学,理科,本科一批,-,-,487,7697,本科,工学,机械类,机械类
南京林业大学,理科,本科一批,-,-,487,7697,本科,工学,计算机类,物联网工程（嵌入式培养）
南京林业大学,理科,本科一批,-,-,486,7806,本科,工学,环境科学与工程类,环境科学
南京林业大学,理科,本科一批,-,-,486,7806,本科,工学,机械类,车辆工程
南京林业大学,理科,本科一批,-,-,486,7806,本科,农学,林学类,林学
南京林业大学,理科,本科一批,-,-,486,7806,本科,工学,轻工类,包装工程
南京林业大学,文科,本科一批,-,-,553,1477,本科,法学,法学类,法学
南京林业大学,文科,本科一批,-,-,550,1602,本科,管理学,旅游管理类,旅游管理
南昌大学,理科,本科一批,-,-,547,2749,本科,医学,临床医学类,临床医学
南昌大学,理科,本科一批,-,-,542,3045,本科,医学,临床医学类,眼视光医学
南昌大学,理科,本科一批,-,-,534,3512,本科,医学,医学技术类,医学检验技术
南昌大学,理科,本科一批,-,-,534,3512,本科,医学,公共卫生与预防医学类,预防医学
南昌大学,理科,本科一批,-,-,530,3776,本科,理学,化学类,化学类
南昌大学,理科,本科一批,-,-,528,3929,本科,医学,药学类,药学
南昌大学,理科,本科一批,-,-,527,3999,本科,工学,计算机类,软件工程
南昌大学,理科,本科一批,-,-,527,3999,本科,工学,计算机类,计算机类
南昌大学,文科,本科一批,-,-,577,753,本科,法学,法学类,法学类
南昌大学,文科,本科一批,-,-,566,1064,本科,文学,新闻传播学类,广播电视学
南昌大学,文科,本科一批,-,-,561,1203,本科,医学,护理学类,护理学
太原科技大学,理科,本科二批,-,-,462,11089,本科,工学,电子信息类,光电信息科学与工程
太原科技大学,理科,本科二批,-,-,459,11548,本科,工学,机械类,材料成型及控制工程
太原科技大学,理科,本科二批,-,-,458,11698,本科,工学,机械类,机械电子工程
太原科技大学,理科,本科二批,-,-,453,12429,本科,工学,材料类,材料科学与工程
河南理工大学,理科,本科二批,-,-,458,11698,本科,工学,电子信息类,电子信息类
河南理工大学,理科,本科二批,-,-,457,11866,本科,工学,自动化类,自动化类
河南理工大学,理科,本科二批,-,-,454,12306,本科,工学,机械类,机械类
河南理工大学,理科,本科二批,-,-,453,12429,本科,工学,交通运输类,交通工程
河南理工大学,理科,本科二批,-,-,452,12578,本科,工学,安全科学与工程类,安全工程
河南理工大学,理科,本科二批,-,-,452,12578,本科,工学,材料类,材料类
河南理工大学,理科,本科二批,-,-,450,12897,本科,工学,化工与制药类,化工与制药类
河南理工大学,理科,本科二批,-,-,449,13066,本科,工学,测绘类,测绘类
河南理工大学,理科,本科二批,-,-,448,13225,本科,工学,环境科学与工程类,环境工程
河南理工大学,理科,本科二批,-,-,448,13225,本科,工学,矿业类,采矿工程
河南理工大学,理科,本科二批,-,-,448,13225,本科,工学,土木类,土木类
河南理工大学,理科,本科二批,-,-,448,13225,本科,工学,地质类,地质类
河南理工大学,理科,本科二批,-,-,447,13375,本科,工学,土木类,土木类（中外合作办学）
河南理工大学,理科,本科二批,-,-,434,15442,本科,工学,计算机类,计算机类（中外合作办学）
河南理工大学,理科,本科二批,-,-,434,15442,本科,工学,电气类,电气类（中外合作办学）
北京工商大学,理科,本科一批,-,-,535,3447,本科,经济学,金融学类,金融学类
北京工商大学,理科,本科一批,-,-,532,3639,本科,管理学,工商管理类,工商管理类
北京工商大学,理科,本科一批,-,-,524,4210,本科,工学,计算机类,计算机类（经济信息管理）
北京工商大学,理科,本科一批,-,-,519,4580,本科,理学,生物科学类,生物技术（化妆品）
北京工商大学,理科,本科一批,-,-,514,4985,本科,管理学,物流管理与工程类,物流管理
北京工商大学,理科,本科一批,-,-,506,5716,本科,工学,材料类,高分子材料与工程
北京工商大学,理科,本科一批,-,-,497,6584,本科,理学,化学类,应用化学
北京工商大学,理科,本科一批,-,-,490,7366,本科,工学,食品科学与工程类,食品科学与工程类
北京工商大学,文科,本科一批,-,-,585,596,本科,文学,新闻传播学类,新闻传播学类
北京工商大学,文科,本科一批,-,-,585,596,本科,经济学,金融学类,金融学类
江苏科技大学,理科,本科一批,-,-,500,6295,本科,工学,电气类,电气工程及其自动化
江苏科技大学,理科,本科一批,-,-,492,7134,本科,工学,机械类,机械设计制造及其自动化
江苏科技大学,理科,本科一批,-,-,489,7467,本科,工学,计算机类,计算机科学与技术
江苏科技大学,理科,本科一批,-,-,489,7467,本科,工学,土木类,土木工程
江苏科技大学,理科,本科一批,-,-,488,7582,本科,工学,电子信息类,电子信息科学与技术
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,土木类,建筑环境与能源应用工程
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,能源动力类,能源与动力工程
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,计算机类,物联网工程
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,电子信息类,通信工程
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,交通运输类,轮机工程
江苏科技大学,理科,本科一批,-,-,487,7697,本科,工学,材料类,焊接技术与工程
江苏科技大学,理科,本科一批,-,-,486,7806,本科,理学,化学类,应用化学
江苏科技大学,理科,本科一批,-,-,485,7939,本科,工学,电子信息类,电子信息工程
江苏科技大学,理科,本科一批,-,-,485,7939,本科,工学,机械类,机械电子工程
江苏科技大学,理科,本科一批,-,-,485,7939,本科,管理学,管理科学与工程类,工程管理
江苏科技大学,理科,本科一批,-,-,484,8056,本科,工学,机械类,材料成型及控制工程
江苏科技大学,理科,本科一批,-,-,484,8056,本科,工学,材料类,金属材料工程
江苏科技大学,理科,本科一批,-,-,484,8056,本科,工学,材料类,新能源材料与器件
江苏科技大学,理科,本科一批,-,-,484,8056,本科,工学,自动化类,自动化
江苏科技大学,理科,本科一批,-,-,484,8056,本科,工学,环境科学与工程类,环境工程
江苏科技大学,理科,本科一批,-,-,484,8056,本科,管理学,管理科学与工程类,信息管理与信息系统
江苏科技大学,理科,本科一批,-,-,484,8056,本科,管理学,工业工程类,工业工程
江苏科技大学,理科,本科一批,-,-,483,8178,本科,理学,物理学类,应用物理学
江苏科技大学,理科,本科一批,-,-,483,8178,本科,工学,生物工程类,生物工程
江苏科技大学,理科,本科一批,-,-,482,8314,本科,工学,食品科学与工程类,食品质量与安全
江苏科技大学,理科,本科一批,-,-,482,8314,本科,理学,统计学类,应用统计学
江苏科技大学,理科,本科一批,-,-,482,8314,本科,工学,食品科学与工程类,粮食工程
江苏科技大学,文科,本科一批,-,-,560,1236,本科,管理学,工商管理类,会计学
江苏科技大学,文科,本科一批,-,-,553,1477,本科,文学,外国语言文学类,翻译
江苏科技大学,文科,本科一批,-,-,551,1551,本科,经济学,经济学类,经济学
江苏科技大学,文科,本科一批,-,-,550,1602,本科,经济学,金融学类,金融工程
江苏科技大学,文科,本科一批,-,-,549,1642,本科,法学,政治学类,政治学与行政学
江苏科技大学,文科,本科一批,-,-,548,1694,本科,管理学,旅游管理类,旅游管理
江苏科技大学,文科,本科一批,-,-,547,1748,本科,文学,外国语言文学类,英语
江苏科技大学,文科,本科一批,-,-,546,1794,本科,管理学,工商管理类,工商管理
江苏科技大学,文科,本科一批,-,-,545,1848,本科,管理学,工商管理类,财务管理
西安医学院,理科,本科二批,-,-,476,9100,本科,医学,临床医学类,临床医学
西安医学院,理科,本科二批,-,-,475,9232,本科,医学,医学技术类,医学检验技术
西安医学院,理科,本科二批,-,-,474,9397,本科,医学,公共卫生与预防医学类,预防医学
西安医学院,理科,本科二批,-,-,473,9540,本科,医学,药学类,药学
西安医学院,理科,本科二批,-,-,472,9683,本科,医学,中药学类,中药学
西安医学院,理科,本科二批,-,-,462,11089,本科,医学,护理学类,护理学
西安医学院,文科,本科二批,-,-,508,4174,本科,管理学,公共管理类,公共事业管理
西安医学院,文科,本科二批,-,-,507,4259,本科,管理学,工商管理类,市场营销
西安医学院,文科,本科二批,-,-,506,4340,本科,医学,护理学类,护理学
济宁医学院,理科,本科二批,-,-,458,11698,本科,医学,中西医结合类,中西医临床医学
济宁医学院,理科,本科二批,-,-,458,11698,本科,医学,临床医学类,临床医学
济宁医学院,理科,本科二批,-,-,455,12168,本科,医学,公共卫生与预防医学类,预防医学
济宁医学院,理科,本科二批,-,-,454,12306,本科,医学,护理学类,护理学
济宁医学院,理科,本科二批,-,-,454,12306,本科,医学,临床医学类,精神医学
北京印刷学院,理科,本科一批,-,-,472,9683,本科,工学,轻工类,印刷工程
北京印刷学院,理科,本科一批,-,-,467,10361,本科,管理学,物流管理与工程类,物流管理
北京印刷学院,理科,本科一批,-,-,464,10802,本科,工学,机械类,机械工程
北京印刷学院,理科,本科一批,-,-,464,10802,本科,工学,轻工类,包装工程
北京印刷学院,理科,本科一批,-,-,463,10955,本科,管理学,物流管理与工程类,物流工程
北京印刷学院,文科,本科一批,-,-,535,2339,本科,文学,新闻传播学类,数字出版
湖北经济学院,理科,本科二批,-,-,443,14006,本科,经济学,金融学类,金融学类
湖北经济学院,理科,本科二批,-,-,441,14319,本科,管理学,工商管理类,会计学（会计学、财务管理、审计学）
湖北经济学院,理科,本科二批,-,-,439,14634,本科,工学,计算机类,数据科学与大数据技术
湖北经济学院,理科,本科二批,-,-,439,14634,本科,管理学,管理科学与工程类,管理科学与工程类
湖北经济学院,文科,本科二批,-,-,502,4674,本科,经济学,金融学类,金融学类
湖北经济学院,文科,本科二批,-,-,499,4908,本科,管理学,管理科学与工程类,管理科学与工程类
湖北经济学院,文科,本科二批,-,-,499,4908,本科,管理学,工商管理类,会计学（会计学、财务管理、审计学）
南京农业大学,理科,本科一批,-,-,544,2918,本科,管理学,公共管理类,土地资源管理
南京农业大学,理科,本科一批,-,-,524,4210,本科,工学,环境科学与工程类,环境科学与工程类
南京农业大学,理科,本科一批,-,-,523,4283,本科,管理学,管理科学与工程类,信息管理与信息系统
南京农业大学,理科,本科一批,-,-,522,4357,本科,工学,计算机类,网络工程
南京农业大学,理科,本科一批,-,-,522,4357,本科,农学,植物生产类,植物保护
南京农业大学,理科,本科一批,-,-,522,4357,本科,农学,植物生产类,种子科学与工程
南京农业大学,理科,本科一批,-,-,521,4440,本科,农学,动物生产类,动物科学
南京农业大学,理科,本科一批,-,-,519,4580,本科,管理学,物流管理与工程类,物流工程
南京农业大学,理科,本科一批,-,-,519,4580,本科,工学,电子信息类,电子信息科学与技术
南京农业大学,理科,本科一批,-,-,518,4650,本科,管理学,工业工程类,工业工程
南京农业大学,理科,本科一批,-,-,517,4733,本科,农学,草学类,草业科学
南京农业大学,理科,本科一批,-,-,517,4733,本科,工学,机械类,机械类
宁夏医科大学,理科,本科一批,-,-,516,4814,本科,医学,口腔医学类,口腔医学
宁夏医科大学,理科,本科一批,-,-,514,4985,本科,医学,临床医学类,临床医学
宁夏医科大学,理科,本科一批,-,-,514,4985,本科,医学,中医学类,中医学
宁夏医科大学,理科,本科一批,-,-,512,5172,本科,医学,临床医学类,麻醉学
宁夏医科大学,理科,本科一批,-,-,511,5267,本科,医学,临床医学类,医学影像学
宁夏医科大学,理科,本科一批,-,-,510,5352,本科,医学,中西医结合类,中西医临床医学
宁夏医科大学,理科,本科一批,-,-,506,5716,本科,医学,医学技术类,医学检验技术
宁夏医科大学,理科,本科一批,-,-,502,6085,本科,医学,公共卫生与预防医学类,预防医学
宁夏医科大学,理科,本科一批,-,-,502,6085,本科,医学,基础医学类,基础医学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,中医学类,针灸推拿学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,护理学类,护理学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,药学类,药学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,中药学类,中药学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,药学类,临床药学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,临床医学类,儿科学
宁夏医科大学,理科,本科一批,-,-,500,6295,本科,医学,医学技术类,康复治疗学
宁夏医科大学,文科,本科一批,-,-,538,2176,本科,医学,中医学类,中医学
宁夏医科大学,文科,本科一批,-,-,531,2554,本科,医学,中医学类,针灸推拿学
宁夏医科大学,文科,本科一批,-,-,528,2725,本科,医学,护理学类,护理学
宁夏医科大学,文科,本科一批,-,-,528,2725,本科,管理学,公共管理类,公共事业管理
宁夏医科大学,理科,本科二批,-,-,443,14006,本科,理学,生物科学类,生物技术
宁夏医科大学,理科,本科二批,-,-,442,14181,本科,管理学,公共管理类,公共事业管理
宁夏医科大学,理科,本科二批,-,-,441,14319,本科,工学,电子信息类,电子信息科学与技术
沈阳医学院,理科,本科二批,-,-,489,7467,本科,医学,口腔医学类,口腔医学
沈阳医学院,理科,本科二批,-,-,473,9540,本科,医学,临床医学类,临床医学
沈阳医学院,理科,本科二批,-,-,466,10492,本科,医学,临床医学类,麻醉学
沈阳医学院,理科,本科二批,-,-,465,10639,本科,医学,临床医学类,医学影像学
沈阳医学院,理科,本科二批,-,-,463,10955,本科,医学,医学技术类,卫生检验与检疫
沈阳医学院,理科,本科二批,-,-,462,11089,本科,医学,护理学类,护理学
沈阳医学院,理科,本科二批,-,-,461,11233,本科,医学,公共卫生与预防医学类,预防医学
沈阳医学院,理科,本科二批,-,-,461,11233,本科,医学,药学类,药学
沈阳医学院,理科,本科二批,-,-,460,11378,本科,医学,医学技术类,医学检验技术
沈阳医学院,理科,本科二批,-,-,460,11378,本科,医学,医学技术类,康复治疗学
沈阳医学院,理科,本科二批,-,-,435,15290,本科,工学,食品科学与工程类,食品质量与安全
青海民族大学,理科,本科二批,-,-,432,15753,本科,文学,外国语言文学类,阿拉伯语
青海民族大学,文科,本科二批,-,-,497,5083,本科,文学,外国语言文学类,阿拉伯语
天津医科大学,理科,本科一批,-,-,612,496,本科,医学,口腔医学类,口腔医学（“5+3”一体化）
天津医科大学,理科,本科一批,-,-,608,572,本科,医学,临床医学类,临床医学
天津医科大学,理科,本科一批,-,-,607,592,本科,医学,医学技术类,医学影像技术
天津医科大学,理科,本科一批,-,-,601,723,本科,医学,药学类,药物制剂
天津医科大学,理科,本科一批,-,-,599,763,本科,医学,医学技术类,康复治疗学
天津医科大学,理科,本科一批,-,-,599,763,本科,医学,临床医学类,临床医学（“5+3”一体化）
天津医科大学,理科,本科一批,-,-,597,821,本科,医学,医学技术类,医学检验技术
天津医科大学,理科,本科一批,-,-,597,821,本科,工学,生物医学工程类,生物医学工程
天津医科大学,理科,本科一批,-,-,595,876,本科,医学,护理学类,护理学
华中科技大学,理科,本科一批,-,-,637,1,本科,工学,电气类,电气工程及其自动化
华中科技大学,理科,本科一批,-,-,618,386,本科,工学,材料类,材料类
华中科技大学,理科,本科一批,-,-,618,386,本科,工学,机械类,机械类
华中科技大学,理科,本科一批,-,-,615,437,本科,经济学,金融学类,金融学类
华中科技大学,理科,本科一批,-,-,615,437,本科,工学,计算机类,计算机类
华中科技大学,理科,本科一批,-,-,615,437,本科,工学,电子信息类,电子信息类（电子信息工程、通信工程、电磁场与无线技术）
华中科技大学,理科,本科一批,-,-,615,437,本科,工学,电子信息类,电子信息类
华中科技大学,理科,本科一批,-,-,614,451,本科,管理学,工商管理类,国际商务（外语二学位）
华中科技大学,理科,本科一批,-,-,614,451,本科,工学,能源动力类,能源动力类
华中科技大学,理科,本科一批,-,-,612,496,本科,理学,物理学类,物理学类
华中科技大学,理科,本科一批,-,-,612,496,本科,工学,环境科学与工程类,环境科学与工程类
华中科技大学,理科,本科一批,-,-,610,535,本科,工学,自动化类,自动化类
华中科技大学,理科,本科一批,-,-,610,535,本科,工学,土木类,土木类
华中科技大学,理科,本科一批,-,-,610,535,本科,理学,化学类,化学类
华中科技大学,理科,本科一批,-,-,610,535,本科,理学,生物科学类,生物科学类
华中科技大学,理科,本科一批,-,-,594,913,本科,管理学,管理科学与工程类,工程管理（少数民族）
华中科技大学,理科,本科一批,-,-,594,913,本科,工学,电子信息类,光电信息科学与工程（少数民族）
华中科技大学,理科,本科一批,-,-,594,913,本科,工学,电气类,电气工程及其自动化（少数民族）
华中科技大学,文科,本科一批,-,-,609,1,本科,管理学,工商管理类,工商管理类
华中科技大学,文科,本科一批,-,-,607,1,本科,文学,中国语言文学类,中国语言文学类
华中科技大学,文科,本科一批,-,-,606,1,本科,法学,社会学类,社会学类
华中科技大学,文科,本科一批,-,-,606,1,本科,文学,新闻传播学类,新闻传播学类
湖南师范大学,理科,本科一批,-,-,549,2627,本科,理学,生物科学类,生物科学（师范）
湖南师范大学,理科,本科一批,-,-,547,2749,本科,理学,化学类,化学（师范）
湖南师范大学,理科,本科一批,-,-,541,3107,本科,理学,物理学类,应用物理学
湖南师范大学,理科,本科一批,-,-,540,3153,本科,工学,电子信息类,电子信息科学与技术
湖南师范大学,理科,本科一批,-,-,540,3153,本科,理学,数学类,信息与计算科学
湖南师范大学,文科,本科一批,-,-,586,571,本科,文学,中国语言文学类,汉语言文学（师范）
湖南师范大学,文科,本科一批,-,-,585,596,本科,法学,法学类,法学
湖南师范大学,文科,本科一批,-,-,584,614,本科,法学,社会学类,社会学
