学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
吉林大学,理科,本科一批,589,589,589,799,本科,医学,临床医学类,临床医学（5+3一体化）（一院）
吉林大学,理科,本科一批,588,588,588,821,本科,医学,临床医学类,临床医学（5+3一体化）（二院）
吉林大学,理科,本科一批,587,587,587,844,本科,医学,临床医学类,临床医学（五年）（一院）
吉林大学,理科,本科一批,586,586,586,857,本科,医学,临床医学类,临床医学（五年）（二院）
吉林大学,理科,本科一批,585,585,585,876,本科,医学,临床医学类,临床医学（五年）（三院）
吉林大学,理科,本科一批,586,588,584,894,本科,理学,生物科学类,生物科学类（含生物科学、生物技术）
吉林大学,理科,本科一批,571,578,566,1420,本科,工学,机械类,车辆工程
吉林大学,理科,本科一批,577,587,566,1420,本科,工学,计算机类,软件工程
吉林大学,理科,本科一批,569,572,565,1458,本科,理学,化学类,化学类（含化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺）
吉林大学,理科,本科一批,573,579,565,1458,本科,工学,电子信息类,电子信息类（含电子信息工程、电子科学与技术、微电子科学与工程、电子信息科学与技术、生物医学工程）
吉林大学,理科,本科一批,567,570,564,1491,本科,工学,农业工程类,农业机械化及其自动化
吉林大学,理科,本科一批,568,575,564,1491,本科,工学,计算机类,计算机类（含计算机科学与技术、物联网工程、网络空间安全）
吉林大学,理科,本科一批,563,564,562,1568,本科,经济学,经济学类,经济学类（含经济学、财政学、金融学、国际经济与贸易）
吉林大学,理科,本科一批,573,584,561,1592,本科,理学,心理学类,应用心理学
吉林大学,理科,本科一批,561,563,559,1658,本科,工学,电子信息类,通信工程（含通信工程、信息工程、空间信息与数字技术）
吉林大学,理科,本科一批,567,575,558,1694,本科,管理学,工商管理类,工商管理类（含工商管理、市场营销、人力资源管理、信息管理与信息系统）
吉林大学,理科,本科一批,563,568,557,1744,本科,理学,物理学类,物理学类（含物理学、应用物理学、核物理、光电信息科学与工程）
吉林大学,理科,本科一批,564,574,557,1744,本科,工学,自动化类,自动化类（含自动化、机器人工程）
吉林大学,理科,本科一批,563,571,555,1817,本科,工学,能源动力类,能源与动力工程
吉林大学,理科,本科一批,567,592,555,1817,本科,理学,数学类,数学类（含数学与应用数学、信息与计算科学、金融数学、统计学）
吉林大学,理科,本科一批,556,557,555,1817,本科,工学,交通运输类,交通运输类（含交通运输、交通工程、汽车服务工程、道路桥梁与渡河工程、物流工程）
吉林大学,理科,本科一批,563,596,554,1854,本科,工学,材料类,材料类（含材料科学与工程、无机非金属材料工程、材料成型及控制工程）
吉林大学,理科,本科一批,557,561,554,1854,本科,工学,仪器类,仪器类（含测控技术与仪器、电气工程及其自动化）
吉林大学,理科,本科一批,555,556,554,1854,本科,工学,机械类,机械类（含机械工程、工业工程、工程力学、智能制造工程）
吉林大学,理科,本科一批,557,559,553,1886,本科,管理学,图书情报与档案管理类,档案学
吉林大学,理科,本科一批,468,478,460,8968,本科,工学,农业工程类,农业机械化及其自动化（国家专项）
吉林大学,理科,本科一批,469,498,452,10007,本科,工学,食品科学与工程类,食品科学与工程类（含食品科学与工程、食品质量与安全）（国家专项）
吉林大学,文科,本科一批,615,615,614,437,本科,法学,法学类,法学
吉林大学,文科,本科一批,607,609,604,437,本科,法学,社会学类,社会学类（含社会学、社会工作、劳动与社会保障）
吉林大学,文科,本科一批,607,610,603,437,本科,法学,政治学类,外交学
吉林大学,文科,本科一批,606,609,603,437,本科,文学,新闻传播学类,新闻传播学类（含新闻学、广告学）
吉林大学,文科,本科一批,607,623,600,437,本科,哲学,哲学类,哲学
吉林大学,文科,本科一批,603,607,599,447,本科,文学,外国语言文学类,俄语
文华学院,理科,本科二批,-,-,393,19596,本科,管理学,工商管理类,会计学
文华学院,理科,本科二批,-,-,393,19596,本科,工学,计算机类,软件工程
文华学院,理科,本科二批,-,-,392,19755,本科,经济学,金融学类,金融学
文华学院,理科,本科二批,-,-,391,19917,本科,工学,电气类,电气工程及其自动化
文华学院,理科,本科二批,-,-,391,19917,本科,工学,建筑类,建筑学
文华学院,理科,本科二批,-,-,391,19917,本科,工学,计算机类,计算机科学与技术
文华学院,理科,本科二批,-,-,391,19917,本科,工学,电子信息类,电子科学与技术（智能芯片技术与应用）
文华学院,文科,本科二批,-,-,495,5517,本科,管理学,工商管理类,会计学
文华学院,文科,本科二批,-,-,491,5909,本科,法学,法学类,法学
文华学院,文科,本科二批,-,-,490,6003,本科,文学,中国语言文学类,汉语言文学
四川农业大学,理科,本科一批,-,-,488,5921,本科,经济学,金融学类,金融学
四川农业大学,理科,本科一批,-,-,483,6384,本科,工学,电气类,电气工程及其自动化（雅安校区）
四川农业大学,理科,本科一批,-,-,481,6583,本科,经济学,经济学类,经济学
四川农业大学,理科,本科一批,-,-,475,7206,本科,农学,动物生产类,动物科学
四川农业大学,理科,本科一批,-,-,474,7294,本科,管理学,管理科学与工程类,工程造价（都江堰校区）
四川农业大学,理科,本科一批,-,-,473,7390,本科,管理学,农业经济管理类,农林经济管理
四川农业大学,理科,本科一批,-,-,471,7601,本科,农学,植物生产类,烟草
四川农业大学,理科,本科一批,-,-,470,7696,本科,工学,环境科学与工程类,环境生态工程
四川农业大学,理科,本科一批,-,-,468,7939,本科,工学,土木类,土木工程（都江堰校区）
四川农业大学,理科,本科一批,-,-,467,8071,本科,理学,生物科学类,生物科学（雅安校区）
四川农业大学,理科,本科一批,-,-,466,8205,本科,工学,能源动力类,能源与动力工程（雅安校区）
四川农业大学,理科,本科一批,-,-,465,8318,本科,管理学,旅游管理类,旅游管理（都江堰校区）
四川农业大学,理科,本科一批,-,-,465,8318,本科,工学,农业工程类,农业机械化及其自动化（雅安校区）
四川农业大学,理科,本科一批,-,-,465,8318,本科,工学,食品科学与工程类,食品科学与工程（雅安校区）
南京林业大学,理科,本科一批,-,-,490,5750,本科,工学,建筑类,建筑类
南京林业大学,理科,本科一批,-,-,487,6017,本科,农学,林学类,林学类
南京林业大学,理科,本科一批,-,-,485,6190,本科,工学,自动化类,自动化类
南京林业大学,理科,本科一批,-,-,483,6384,本科,工学,电子信息类,电子信息类
南京林业大学,理科,本科一批,-,-,480,6681,本科,经济学,金融学类,金融学类
南京林业大学,理科,本科一批,-,-,478,6908,本科,管理学,工商管理类,工商管理类
南京林业大学,理科,本科一批,-,-,473,7390,本科,工学,化工与制药类,化工与制药类
南京林业大学,理科,本科一批,-,-,471,7601,本科,工学,测绘类,测绘工程
南京林业大学,理科,本科一批,-,-,471,7601,本科,工学,土木类,土木类
南京林业大学,理科,本科一批,-,-,470,7696,本科,工学,机械类,机械类
南京林业大学,理科,本科一批,-,-,469,7819,本科,工学,林业工程类,木材科学与工程
南京林业大学,理科,本科一批,-,-,469,7819,本科,工学,材料类,材料类
南京林业大学,理科,本科一批,-,-,469,7819,本科,工学,交通运输类,交通运输类
南京林业大学,文科,本科一批,-,-,566,1208,本科,法学,法学类,法学
南京林业大学,文科,本科一批,-,-,564,1268,本科,文学,新闻传播学类,新闻传播学类
南京林业大学,文科,本科一批,-,-,554,1608,本科,法学,社会学类,社会工作
南昌大学,理科,本科一批,-,-,547,2129,本科,医学,临床医学类,临床医学（五年）
南昌大学,理科,本科一批,-,-,539,2492,本科,医学,临床医学类,眼视光医学（五年）
南昌大学,理科,本科一批,-,-,523,3321,本科,工学,计算机类,计算机类（软件与网络空间）（青山湖校区北区）
南昌大学,理科,本科一批,-,-,519,3545,本科,工学,计算机类,计算机类（计算机与大数据）
南昌大学,理科,本科一批,-,-,518,3608,本科,医学,医学技术类,医学检验技术
南昌大学,理科,本科一批,-,-,518,3608,本科,医学,公共卫生与预防医学类,预防医学（五年）
南昌大学,理科,本科一批,-,-,515,3787,本科,医学,药学类,药学
南昌大学,理科,本科一批,-,-,515,3787,本科,理学,化学类,化学类
南昌大学,理科,本科一批,-,-,515,3787,本科,工学,化工与制药类,化工与制药类
南昌大学,文科,本科一批,-,-,584,713,本科,法学,法学类,法学类
南昌大学,文科,本科一批,-,-,578,854,本科,文学,新闻传播学类,新闻传播学类
南昌大学,文科,本科一批,-,-,577,882,本科,医学,护理学类,护理学
太原科技大学,理科,本科二批,-,-,424,14366,本科,工学,机械类,机械设计制造及其自动化
太原科技大学,理科,本科二批,-,-,423,14516,本科,工学,交通运输类,交通工程
太原科技大学,理科,本科二批,-,-,422,14678,本科,工学,机械类,材料成型及控制工程
太原科技大学,理科,本科二批,-,-,421,14848,本科,工学,电子信息类,光电信息科学与工程
河南理工大学,理科,本科二批,-,-,436,12404,本科,工学,自动化类,自动化类
河南理工大学,理科,本科二批,-,-,436,12404,本科,工学,测绘类,测绘类
河南理工大学,理科,本科二批,-,-,435,12560,本科,工学,电子信息类,电子信息类
河南理工大学,理科,本科二批,-,-,434,12733,本科,工学,土木类,土木类
河南理工大学,理科,本科二批,-,-,433,12917,本科,工学,机械类,机械类
河南理工大学,理科,本科二批,-,-,430,13398,本科,工学,材料类,材料类
河南理工大学,理科,本科二批,-,-,429,13547,本科,工学,环境科学与工程类,环境工程
河南理工大学,理科,本科二批,-,-,429,13547,本科,工学,安全科学与工程类,安全工程
河南理工大学,理科,本科二批,-,-,427,13898,本科,工学,矿业类,采矿工程（智能采矿方向）
河南理工大学,理科,本科二批,-,-,424,14366,本科,工学,土木类,土木工程（中外合作办学）
河南理工大学,理科,本科二批,-,-,424,14366,本科,工学,化工与制药类,化工与制药类
河南理工大学,理科,本科二批,-,-,421,14848,本科,工学,地质类,地质类
河南理工大学,理科,本科二批,-,-,420,15010,本科,工学,交通运输类,交通工程
河南理工大学,理科,本科二批,-,-,420,15010,本科,工学,计算机类,计算机科学与技术（中外合作办学）
河南理工大学,理科,本科二批,-,-,417,15515,本科,工学,电气类,电气工程及其自动化（中外合作办学）
河南理工大学,理科,本科二批,-,-,417,15515,本科,工学,电子信息类,电子信息工程（中外合作办学）
河南理工大学,文科,本科二批,-,-,522,3302,本科,文学,中国语言文学类,汉语言文学
河南理工大学,文科,本科二批,-,-,515,3836,本科,文学,新闻传播学类,广告学
河南理工大学,文科,本科二批,-,-,515,3836,本科,管理学,工商管理类,工商管理类
烟台理工学院,理科,本科二批,-,-,407,17229,本科,管理学,管理科学与工程类,工程管理
烟台理工学院,理科,本科二批,-,-,390,20117,本科,工学,计算机类,计算机类
烟台理工学院,文科,本科二批,-,-,489,6107,本科,文学,新闻传播学类,新闻学
烟台理工学院,文科,本科二批,-,-,488,6198,本科,管理学,工商管理类,审计学
烟台理工学院,文科,本科二批,-,-,488,6198,本科,管理学,工商管理类,工商管理类
西安医学院,理科,本科二批,-,-,464,8463,本科,医学,临床医学类,临床医学（五年）
西安医学院,理科,本科二批,-,-,455,9578,本科,医学,临床医学类,医学影像学（五年）
西安医学院,理科,本科二批,-,-,448,10577,本科,医学,医学技术类,医学检验技术
西安医学院,理科,本科二批,-,-,448,10577,本科,医学,公共卫生与预防医学类,预防医学（五年）
西安医学院,理科,本科二批,-,-,444,11149,本科,医学,中药学类,中药学
西安医学院,理科,本科二批,-,-,444,11149,本科,医学,药学类,药学
西安医学院,理科,本科二批,-,-,443,11307,本科,医学,护理学类,护理学
西安医学院,文科,本科二批,-,-,512,4088,本科,医学,护理学类,护理学
西安医学院,文科,本科二批,-,-,511,4186,本科,管理学,公共管理类,公共事业管理
济宁医学院,理科,本科二批,-,-,446,10859,本科,医学,临床医学类,临床医学（五年）
济宁医学院,理科,本科二批,-,-,434,12733,本科,医学,中西医结合类,中西医临床医学（五年）
济宁医学院,理科,本科二批,-,-,429,13547,本科,医学,公共卫生与预防医学类,预防医学（五年）
济宁医学院,理科,本科二批,-,-,422,14678,本科,医学,临床医学类,精神医学（五年）
济宁医学院,理科,本科二批,-,-,418,15343,本科,医学,护理学类,护理学
湖北经济学院,理科,本科二批,-,-,440,11752,本科,经济学,金融学类,金融学类
湖北经济学院,理科,本科二批,-,-,437,12239,本科,管理学,工商管理类,会计学（会计学、财务审计学）
湖北经济学院,理科,本科二批,-,-,436,12404,本科,管理学,物流管理与工程类,物流管理与工程类
湖北经济学院,理科,本科二批,-,-,433,12917,本科,管理学,管理科学与工程类,工程管理
湖北经济学院,理科,本科二批,-,-,432,13084,本科,工学,计算机类,数据科学与大数据技术
湖北经济学院,理科,本科二批,-,-,430,13398,本科,管理学,旅游管理类,旅游管理类
湖北经济学院,文科,本科二批,-,-,519,3521,本科,管理学,管理科学与工程类,工程管理
湖北经济学院,文科,本科二批,-,-,516,3749,本科,经济学,金融学类,金融学类
湖北经济学院,文科,本科二批,-,-,516,3749,本科,管理学,工商管理类,会计学（会计学、财务审计学）
湖北经济学院,文科,本科二批,-,-,515,3836,本科,管理学,旅游管理类,旅游管理类
湖北经济学院,文科,本科二批,-,-,512,4088,本科,管理学,物流管理与工程类,物流管理与工程类
南京农业大学,理科,本科一批,-,-,512,3997,本科,农学,植物生产类,植物保护
南京农业大学,理科,本科一批,-,-,510,4135,本科,工学,环境科学与工程类,环境科学与工程类
南京农业大学,理科,本科一批,-,-,505,4484,本科,农学,植物生产类,种子科学与工程
南京农业大学,理科,本科一批,-,-,505,4484,本科,工学,计算机类,数据科学与大数据技术
南京农业大学,理科,本科一批,-,-,504,4554,本科,管理学,管理科学与工程类,信息管理与信息系统
南京农业大学,理科,本科一批,-,-,503,4623,本科,管理学,物流管理与工程类,物流工程
南京农业大学,理科,本科一批,-,-,503,4623,本科,农学,植物生产类,植物生产类
南京农业大学,理科,本科一批,-,-,503,4623,本科,工学,电子信息类,电子信息类
南京农业大学,理科,本科一批,-,-,501,4790,本科,管理学,公共管理类,公共管理类
南京农业大学,理科,本科一批,-,-,500,4855,本科,农学,动物生产类,动物生产类
南京农业大学,理科,本科一批,-,-,499,4941,本科,管理学,工业工程类,工业工程
南京农业大学,理科,本科一批,-,-,497,5113,本科,工学,机械类,机械类
青海民族大学,理科,本科二批,-,-,412,16388,本科,文学,外国语言文学类,阿拉伯语（只招收少数民族考生）
青海民族大学,文科,本科二批,-,-,506,4576,本科,文学,外国语言文学类,阿拉伯语（只招收少数民族考生）
青海民族大学,文科,本科二批,-,-,505,4662,本科,法学,社会学类,社会学（只招收少数民族考生）
青海民族大学,文科,本科二批,-,-,505,4662,本科,管理学,公共管理类,公共管理类（行政管理、公共事业管理）（只招收少数民族考生）
天津医科大学,理科,本科一批,-,-,578,1019,本科,医学,临床医学类,临床医学（五年）
天津医科大学,理科,本科一批,-,-,564,1491,本科,医学,药学类,药学类
天津医科大学,理科,本科一批,-,-,563,1529,本科,医学,临床医学类,临床医学（5+3—化）（五年）
天津医科大学,理科,本科一批,-,-,560,1630,本科,医学,口腔医学类,口腔医学（5+3—体化）（五年）
天津医科大学,理科,本科一批,-,-,556,1777,本科,工学,生物医学工程类,生物医学工程
天津医科大学,理科,本科一批,-,-,552,1920,本科,医学,医学技术类,医学技术类
天津医科大学,理科,本科一批,-,-,497,5113,本科,医学,护理学类,护理学（只招女生）
华中科技大学,理科,本科一批,-,-,625,233,本科,工学,计算机类,计算机类（计算机学院）
华中科技大学,理科,本科一批,-,-,619,296,本科,工学,计算机类,计算机类（网安、软件学院）
华中科技大学,理科,本科一批,-,-,615,339,本科,工学,电子信息类,电子信息类（光电学院）
华中科技大学,理科,本科一批,-,-,614,352,本科,工学,电气类,电气工程及其自动化
华中科技大学,理科,本科一批,-,-,614,352,本科,工学,电子信息类,电子信息工程（电信卓越计划实验班）
华中科技大学,理科,本科一批,-,-,614,352,本科,工学,能源动力类,能源与动力工程（启明本硕博实验班）
华中科技大学,理科,本科一批,-,-,610,396,本科,工学,电子信息类,电子信息类（电信学院）
华中科技大学,理科,本科一批,-,-,610,396,本科,工学,自动化类,自动化类（AI试验班）
华中科技大学,理科,本科一批,-,-,609,409,本科,医学,临床医学类,临床医学类（五年）
华中科技大学,理科,本科一批,-,-,603,501,本科,经济学,经济学类,经济学类
华中科技大学,理科,本科一批,-,-,601,543,本科,工学,机械类,机械类（先进制造试验班）
华中科技大学,理科,本科一批,-,-,601,543,本科,工学,土木类,土木类（智能化建造试验班）
华中科技大学,理科,本科一批,-,-,599,570,本科,管理学,工商管理类,国际商务（英语二学位）
华中科技大学,理科,本科一批,-,-,598,594,本科,医学,基础医学类,基础医学（五年）
华中科技大学,理科,本科一批,-,-,572,1214,本科,工学,材料类,材料类（只招收少数民族考生）
华中科技大学,理科,本科一批,-,-,571,1247,本科,工学,环境科学与工程类,环境科学与工程类（只招收少数民族考生）
华中科技大学,文科,本科一批,-,-,630,1,本科,文学,新闻传播学类,新闻传播学类
华中科技大学,文科,本科一批,-,-,623,1,本科,法学,社会学类,社会学类
华中科技大学,文科,本科一批,-,-,621,1,本科,管理学,工商管理类,工商管理类
湖南师范大学,理科,本科一批,-,-,550,2008,本科,理学,化学类,化学（师范）
湖南师范大学,理科,本科一批,-,-,545,2231,本科,理学,生物科学类,生物科学（师范）
湖南师范大学,理科,本科一批,-,-,537,2571,本科,理学,物理学类,物理学类
湖南师范大学,理科,本科一批,-,-,534,2731,本科,管理学,工商管理类,工商管理
湖南师范大学,理科,本科一批,-,-,534,2731,本科,理学,数学类,信息与计算科学
湖南师范大学,理科,本科一批,-,-,529,2975,本科,法学,法学类,知识产权
湖南师范大学,理科,本科一批,-,-,528,3030,本科,工学,电子信息类,电子信息科学与技术
湖南师范大学,文科,本科一批,-,-,593,547,本科,文学,中国语言文学类,汉语言文学（师范）
湖南师范大学,文科,本科一批,-,-,588,629,本科,法学,法学类,法学
湖南师范大学,文科,本科一批,-,-,588,629,本科,法学,社会学类,社会学
新疆政法学院,理科,本科二批,-,-,384,21084,本科,医学,药学类,药学
新疆政法学院,理科,本科二批,-,-,384,21084,本科,工学,土木类,土木工程
新疆政法学院,理科,本科二批,-,-,383,21261,本科,工学,计算机类,计算机科学与技术
新疆政法学院,理科,本科二批,-,-,382,21414,本科,经济学,经济与贸易类,国际经济与贸易（五家渠市）
新疆政法学院,理科,本科二批,-,-,381,21568,本科,工学,食品科学与工程类,食品科学与工程
新疆政法学院,理科,本科二批,-,-,380,21731,本科,医学,护理学类,护理学
新疆政法学院,文科,本科二批,-,-,484,6564,本科,文学,中国语言文学类,汉语言文学（师范）（五家渠市）
西安工程大学,理科,本科二批,-,-,436,12404,本科,工学,计算机类,计算机科学与技术
西安工程大学,理科,本科二批,-,-,435,12560,本科,工学,机械类,材料成型及控制工程
西安工程大学,理科,本科二批,-,-,435,12560,本科,工学,电子信息类,微电子科学与工程
西安工程大学,理科,本科二批,-,-,433,12917,本科,理学,数学类,数学类
西安工程大学,理科,本科二批,-,-,433,12917,本科,工学,土木类,土木类
西安工程大学,理科,本科二批,-,-,432,13084,本科,理学,物理学类,应用物理学
西安工程大学,理科,本科二批,-,-,432,13084,本科,工学,纺织类,纺织工程（卓越班）
西安工程大学,理科,本科二批,-,-,432,13084,本科,工学,材料类,材料类
华南师范大学,理科,本科一批,-,-,521,3422,本科,工学,计算机类,计算机科学与技术（师范）
华南师范大学,理科,本科一批,-,-,520,3481,本科,工学,电子信息类,光电信息科学与工程
华南师范大学,理科,本科一批,-,-,520,3481,本科,理学,生物科学类,生物科学（师范）
华南师范大学,文科,本科一批,-,-,588,629,本科,法学,政治学类,政治学与行政学
华南师范大学,文科,本科一批,-,-,587,652,本科,法学,马克思主义理论类,思想政治教育（师范）
华南师范大学,文科,本科一批,-,-,586,678,本科,文学,新闻传播学类,传播学
华北理工大学,理科,本科一批,-,-,472,7504,本科,医学,临床医学类,临床医学（五年）
华北理工大学,理科,本科一批,-,-,462,8693,本科,经济学,金融学类,金融学
华北理工大学,理科,本科一批,-,-,462,8693,本科,工学,机械类,机械设计制造及其自动化
华北理工大学,理科,本科一批,-,-,458,9230,本科,经济学,经济学类,经济统计学
华北理工大学,理科,本科一批,-,-,455,9578,本科,工学,化工与制药类,能源化学工程
华北理工大学,理科,本科一批,-,-,454,9712,本科,工学,电子信息类,通信工程
华北理工大学,理科,本科一批,-,-,453,9854,本科,医学,护理学类,护理学
华北理工大学,理科,本科一批,-,-,453,9854,本科,医学,医学技术类,康复治疗学
华北理工大学,理科,本科一批,-,-,451,10147,本科,工学,化工与制药类,化学工程与工艺
华北理工大学,理科,本科一批,-,-,451,10147,本科,医学,药学类,药学
华北理工大学,理科,本科一批,-,-,451,10147,本科,理学,化学类,应用化学
华北理工大学,理科,本科一批,-,-,450,10268,本科,工学,地质类,资源勘查工程
华北理工大学,理科,本科一批,-,-,450,10268,本科,工学,矿业类,石油工程
华北理工大学,文科,本科一批,-,-,539,2274,本科,管理学,工商管理类,会计学
华北理工大学,文科,本科一批,-,-,537,2389,本科,经济学,金融学类,金融学
川北医学院,理科,本科二批,460.20,469,456,9469,本科,医学,临床医学类,临床医学
太原理工大学,理科,本科一批,-,-,527,3088,本科,工学,电气类,电气工程及其自动化
太原理工大学,理科,本科一批,-,-,520,3481,本科,工学,化工与制药类,化学工程与工艺
太原理工大学,理科,本科一批,-,-,520,3481,本科,工学,计算机类,数据科学与大数据技术
太原理工大学,理科,本科一批,-,-,516,3729,本科,工学,机械类,机械设计制造及其自动化
太原理工大学,理科,本科一批,-,-,516,3729,本科,工学,自动化类,自动化
太原理工大学,理科,本科一批,-,-,514,3852,本科,工学,电子信息类,光电信息科学与工程
太原理工大学,理科,本科一批,-,-,513,3930,本科,工学,能源动力类,能源与动力工程
太原理工大学,理科,本科一批,-,-,510,4135,本科,工学,安全科学与工程类,安全工程
太原理工大学,理科,本科一批,-,-,510,4135,本科,工学,机械类,机械电子工程
太原理工大学,理科,本科一批,-,-,510,4135,本科,工学,机械类,材料成型及控制工程
太原理工大学,理科,本科一批,-,-,510,4135,本科,工学,农业工程类,农业水利工程
太原理工大学,理科,本科一批,-,-,510,4135,本科,工学,材料类,材料科学与工程
太原理工大学,理科,本科一批,-,-,508,4267,本科,工学,土木类,土木工程
太原理工大学,理科,本科一批,-,-,508,4267,本科,工学,地质类,地质工程
太原理工大学,理科,本科一批,-,-,506,4393,本科,工学,材料类,冶金工程
太原理工大学,理科,本科一批,-,-,506,4393,本科,工学,土木类,城市地下空间工程
太原理工大学,理科,本科一批,-,-,505,4484,本科,工学,水利类,水文与水资源工程
太原理工大学,理科,本科一批,-,-,505,4484,本科,工学,环境科学与工程类,环境工程
太原理工大学,理科,本科一批,-,-,505,4484,本科,工学,矿业类,采矿工程（只招男生）
太原理工大学,理科,本科一批,-,-,504,4554,本科,工学,机械类,过程装备与控制工程
太原理工大学,理科,本科一批,-,-,504,4554,本科,工学,测绘类,测绘工程
西安建筑科技大学华清学院,理科,本科二批,-,-,391,19917,本科,工学,建筑类,建筑学（五年）
西安建筑科技大学华清学院,理科,本科二批,-,-,390,20117,本科,工学,机械类,机械类
西安建筑科技大学华清学院,理科,本科二批,-,-,388,20461,本科,工学,安全科学与工程类,安全工程
西安建筑科技大学华清学院,理科,本科二批,-,-,386,20782,本科,工学,土木类,建筑环境与能源应用工程
西安建筑科技大学华清学院,文科,本科二批,-,-,478,7167,本科,经济学,经济学类,经济学
西安建筑科技大学华清学院,文科,本科二批,-,-,477,7276,本科,文学,中国语言文学类,汉语言文学
西安明德理工学院,理科,本科二批,-,-,407,17229,本科,工学,电子信息类,电子信息工程
西安明德理工学院,理科,本科二批,-,-,391,19917,本科,工学,机械类,智能制造工程
西安明德理工学院,理科,本科二批,-,-,385,20939,本科,工学,计算机类,物联网工程
西安明德理工学院,理科,本科二批,-,-,382,21414,本科,管理学,电子商务类,电子商务
西安明德理工学院,理科,本科二批,-,-,379,21902,本科,工学,机械类,机械设计制造及其自动化
西安明德理工学院,理科,本科二批,-,-,377,22243,本科,工学,自动化类,自动化
西安明德理工学院,理科,本科二批,-,-,377,22243,本科,工学,电气类,电气工程及其自动化
西安明德理工学院,理科,本科二批,-,-,377,22243,本科,工学,计算机类,计算机科学与技术
西安明德理工学院,文科,本科二批,-,-,461,8882,本科,文学,外国语言文学类,英语
西安明德理工学院,文科,本科二批,-,-,457,9287,本科,管理学,工商管理类,会计学
西安明德理工学院,文科,本科二批,-,-,457,9287,本科,经济学,经济与贸易类,国际经济与贸易
华北电力大学,理科,本科一批,-,-,577,1056,本科,工学,计算机类,计算机类
华北电力大学,理科,本科一批,-,-,562,1568,本科,工学,电气类,电气类
华北电力大学,理科,本科一批,-,-,561,1592,本科,经济学,经济学类,经济学类
华北电力大学,理科,本科一批,-,-,551,1959,本科,工学,电子信息类,电子信息类
华北电力大学,理科,本科一批,-,-,551,1959,本科,工学,自动化类,自动化类
华北电力大学,理科,本科一批,-,-,548,2087,本科,理学,数学类,数学类
华北电力大学,理科,本科一批,-,-,547,2129,本科,工学,材料类,材料类
华北电力大学,理科,本科一批,-,-,546,2181,本科,理学,物理学类,物理学类
华北电力大学,理科,本科一批,-,-,544,2274,本科,工学,机械类,机械类
华北电力大学,理科,本科一批,-,-,542,2363,本科,工学,土木类,土木类
华北电力大学,理科,本科一批,-,-,541,2401,本科,工学,核工程类,核工程类
华北电力大学,理科,本科一批,-,-,537,2571,本科,工学,能源动力类,能源动力类（能动）
华北电力大学,理科,本科一批,-,-,532,2828,本科,工学,能源动力类,能源动力类（新能源）
华北电力大学,理科,本科一批,-,-,531,2868,本科,工学,水利类,水利类
华北电力大学,理科,本科一批,-,-,528,3030,本科,管理学,管理科学与工程类,管理科学与工程类
华北电力大学,理科,本科一批,-,-,527,3088,本科,工学,环境科学与工程类,环境科学与工程类
华北电力大学,理科,本科一批,-,-,526,3147,本科,管理学,工商管理类,工商管理类
华北电力大学,文科,本科一批,-,-,602,1,本科,文学,外国语言文学类,外国语言文学类
华北电力大学,文科,本科一批,-,-,598,469,本科,管理学,工商管理类,工商管理类
华北电力大学,文科,本科一批,-,-,591,582,本科,法学,法学类,法学类
华北电力大学,文科,本科一批,-,-,591,582,本科,管理学,公共管理类,公共管理类
石河子大学,理科,本科一批,-,-,482,6484,本科,医学,临床医学类,临床医学（五年）
石河子大学,理科,本科一批,-,-,481,6583,本科,医学,口腔医学类,口腔医学（五年）
石河子大学,理科,本科一批,-,-,473,7390,本科,医学,公共卫生与预防医学类,预防医学（五年）
石河子大学,理科,本科一批,-,-,456,9469,本科,工学,计算机类,计算机类
石河子大学,理科,本科一批,-,-,453,9854,本科,管理学,工商管理类,工商管理类
石河子大学,理科,本科一批,-,-,452,10007,本科,法学,法学类,法学
石河子大学,理科,本科一批,-,-,451,10147,本科,工学,电子信息类,电子信息工程
石河子大学,理科,本科一批,-,-,451,10147,本科,理学,数学类,信息与计算科学
石河子大学,理科,本科一批,-,-,446,10859,本科,工学,机械类,机械类
石河子大学,理科,本科一批,-,-,443,11307,本科,农学,自然保护与环境生态类,农业资源与环境
石河子大学,理科,本科一批,-,-,442,11452,本科,工学,材料类,材料科学与工程
石河子大学,理科,本科一批,-,-,438,12078,本科,工学,化工与制药类,化工与制药类
石河子大学,理科,本科一批,-,-,437,12239,本科,工学,土木类,土木类
石河子大学,理科,本科一批,-,-,436,12404,本科,农学,植物生产类,植物生产类
暨南大学,理科,本科一批,-,-,541,2401,本科,管理学,工商管理类,会计学
暨南大学,理科,本科一批,-,-,536,2619,本科,医学,临床医学类,"临床医学（五年,校本部班）"
暨南大学,理科,本科一批,-,-,533,2782,本科,管理学,工商管理类,工商管理（珠海）
暨南大学,理科,本科一批,-,-,531,2868,本科,文学,外国语言文学类,商务英语
暨南大学,理科,本科一批,-,-,530,2927,本科,理学,化学类,应用化学
暨南大学,理科,本科一批,-,-,529,2975,本科,文学,中国语言文学类,汉语国际教育
暨南大学,理科,本科一批,-,-,529,2975,本科,工学,电子信息类,光电信息科学与工程
暨南大学,理科,本科一批,-,-,529,2975,本科,工学,电子信息类,电子科学与技术
暨南大学,理科,本科一批,-,-,529,2975,本科,医学,药学类,药学（全英语教学）
