学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
西北民族大学,理科,本科二批,410,419,404,-,本科,理学,化学类,应用化学
西北民族大学,理科,本科二批,412,429,403,-,本科,工学,电子信息类,通信工程
西北民族大学,理科,本科二批,414,419,403,-,本科,教育学,教育学类,教育技术学
西北民族大学,理科,本科二批,404,405,403,-,本科,理学,数学类,信息与计算科学
西北民族大学,理科,本科二批,403,404,402,-,本科,农学,动物医学类,动物医学
西北民族大学,理科,本科二批,407,416,402,-,本科,工学,化工与制药类,制药工程
西北民族大学,理科,本科二批,411,429,401,-,本科,工学,材料类,高分子材料与工程
西北民族大学,理科,本科二批,407,413,401,-,本科,工学,电子信息类,电子信息工程
西北民族大学,理科,本科二批,406,413,401,-,本科,工学,生物工程类,生物工程
西北民族大学,理科,本科二批,407,417,400,-,本科,工学,材料类,无机非金属材料工程
西北民族大学,理科,本科二批,401,402,400,-,本科,农学,动物生产类,动物科学
西北民族大学,理科,本科二批,408,426,400,-,本科,工学,计算机类,软件工程
西北民族大学,理科,本科二批,402,407,400,-,本科,历史学,历史学类,文物保护技术
西北民族大学,理科,本科二批,406,413,400,-,本科,工学,环境科学与工程类,环境工程
西北民族大学,理科,本科二批,407,431,400,-,本科,工学,化工与制药类,化学工程与工艺
西北民族大学,理科,本科二批,410,417,400,-,本科,医学,护理学类,护理学
西北民族大学,理科,本科二批,408,419,400,-,本科,理学,生物科学类,生物技术
西北民族大学,理科,本科二批,402,406,399,-,本科,工学,食品科学与工程类,食品科学与工程
西北民族大学,文科,本科二批,486,486,485,-,本科,管理学,工商管理类,会计学
西北民族大学,文科,本科二批,486,488,483,-,本科,经济学,金融学类,金融学
西北民族大学,文科,本科二批,481,482,480,-,本科,经济学,经济与贸易类,国际经济与贸易
西北民族大学,文科,本科二批,479,480,478,-,本科,管理学,工商管理类,财务管理
西北民族大学,文科,本科二批,479,480,478,-,本科,经济学,经济学类,经济学
西北民族大学,文科,本科二批,478,478,477,-,本科,文学,中国语言文学类,汉语言文学
西北民族大学,文科,本科二批,478,484,473,-,本科,管理学,工商管理类,工商管理
西北民族大学,文科,本科二批,479,489,473,-,本科,文学,外国语言文学类,阿拉伯语
西北民族大学,文科,本科二批,474,479,471,-,本科,管理学,公共管理类,公共事业管理
西北民族大学,文科,本科二批,472,474,470,-,本科,文学,新闻传播学类,广告学
西北民族大学,文科,本科二批,474,480,470,-,本科,文学,外国语言文学类,英语
西北民族大学,文科,本科二批,474,483,470,-,本科,文学,新闻传播学类,新闻学
西北民族大学,文科,本科二批,469,469,469,-,本科,法学,社会学类,社会工作
西北民族大学,文科,本科二批,470,471,469,-,本科,历史学,历史学类,历史学
西北民族大学,文科,本科二批,472,475,469,-,本科,理学,心理学类,应用心理学
西北民族大学,文科,本科二批,471,473,468,-,本科,管理学,旅游管理类,旅游管理
西北民族大学,文科,本科二批,470,473,468,-,本科,历史学,历史学类,文物与博物馆学
西北民族大学,文科,本科二批,472,475,468,-,本科,经济学,经济与贸易类,经济与贸易类
西北民族大学,文科,本科二批,471,480,467,-,本科,文学,新闻传播学类,广播电视学
西北民族大学,文科,本科二批,470,472,467,-,本科,法学,社会学类,社会学
西北民族大学,文科,本科二批,469,473,467,-,本科,法学,民族学类,民族学
西北民族大学,文科,本科二批,467,469,466,-,本科,文学,中国语言文学类,汉语国际教育
西北民族大学,文科,本科二批,466,466,466,-,本科,文学,中国语言文学类,中国少数民族语言文学
南京林业大学,理科,本科二批,451,452,450,-,本科,工学,建筑类,风景园林
南京林业大学,理科,本科二批,446,449,444,-,本科,农学,林学类,园林
南京林业大学,理科,本科二批,442,442,442,-,本科,工学,建筑类,城乡规划
南京林业大学,理科,本科二批,441,442,441,-,本科,工学,材料类,高分子材料与工程
南京林业大学,理科,本科二批,442,443,441,-,本科,工学,林业工程类,林产化工
南京林业大学,理科,本科二批,441,443,440,-,本科,工学,机械类,过程装备与控制工程
南京林业大学,理科,本科二批,439,440,439,-,本科,工学,材料类,材料化学
南京林业大学,理科,本科二批,439,439,439,-,本科,工学,轻工类,轻化工程（制浆造纸工程）
南京林业大学,理科,本科二批,439,440,439,-,本科,工学,林业工程类,木材科学与工程
南京林业大学,理科,本科二批,440,444,437,-,本科,工学,环境科学与工程类,环境工程
南京林业大学,理科,本科二批,440,444,436,-,本科,工学,计算机类,物联网工程（嵌入式培养）
南京林业大学,理科,本科二批,437,439,435,-,本科,理学,地理科学类,地理信息科学
南京林业大学,理科,本科二批,438,441,435,-,本科,工学,林业工程类,木材科学与工程（木结构建筑）
南京林业大学,理科,本科二批,435,436,435,-,本科,工学,化工与制药类,化学工程与工艺
南京林业大学,文科,本科二批,512,513,512,-,本科,管理学,工商管理类,会计学
南昌大学,理科,本科一批,-,-,523,-,本科,医学,临床医学类,临床医学
南昌大学,理科,本科一批,-,-,512,-,本科,医学,医学技术类,医学检验技术
南昌大学,理科,本科一批,-,-,509,-,本科,医学,药学类,药学
南昌大学,理科,本科一批,-,-,506,-,本科,工学,计算机类,软件工程
南昌大学,理科,本科一批,-,-,504,-,本科,医学,医学技术类,眼视光学
南昌大学,理科,本科一批,-,-,500,-,本科,理学,化学类,应用化学（能源与资源化学工程）
南昌大学,理科,本科一批,-,-,499,-,本科,医学,公共卫生与预防医学类,预防医学
南昌大学,理科,本科一批,-,-,498,-,本科,工学,化工与制药类,制药工程
南昌大学,文科,本科一批,-,-,547,-,本科,法学,法学类,法学
南昌大学,文科,本科一批,-,-,545,-,本科,经济学,经济与贸易类,国际经济与贸易
南昌大学,文科,本科一批,-,-,542,-,本科,文学,新闻传播学类,广播电视学
南昌大学,文科,本科一批,-,-,498,-,本科,医学,护理学类,护理学
河南理工大学,理科,本科二批,451,453,449,-,本科,工学,机械类,机械类
河南理工大学,理科,本科二批,443,444,441,-,本科,工学,测绘类,测绘类
河南理工大学,理科,本科二批,441,442,440,-,本科,工学,电子信息类,通信工程
河南理工大学,理科,本科二批,444,448,440,-,本科,工学,安全科学与工程类,安全工程
河南理工大学,理科,本科二批,441,442,440,-,本科,工学,自动化类,自动化类
河南理工大学,理科,本科二批,440,442,437,-,本科,工学,化工与制药类,化学工程与工艺
河南理工大学,理科,本科二批,439,443,435,-,本科,工学,矿业类,采矿工程
河南理工大学,理科,本科二批,434,435,433,-,本科,工学,交通运输类,交通工程
河南理工大学,理科,本科二批,435,436,433,-,本科,工学,材料类,材料类
河南理工大学,理科,本科二批,436,438,433,-,本科,工学,土木类,土木类
河南理工大学,理科,本科二批,442,443,431,-,本科,工学,地质类,地质类
河南理工大学,理科,本科二批,431,431,430,-,本科,工学,环境科学与工程类,环境工程
河南理工大学,理科,本科二批,429,437,421,-,本科,工学,计算机类,计算机类
河南理工大学,理科,本科二批,420,422,418,-,本科,工学,电气类,电气类
北京工商大学,理科,本科一批,492,511,482,-,本科,经济学,金融学类,金融学类
北京工商大学,理科,本科一批,489,499,479,-,本科,管理学,工商管理类,工商管理类
北京工商大学,理科,本科一批,489,498,476,-,本科,管理学,物流管理与工程类,物流管理
北京工商大学,理科,本科一批,489,495,476,-,本科,工学,计算机类,计算机类
北京工商大学,理科,本科一批,482,487,469,-,本科,工学,材料类,高分子材料与工程
北京工商大学,理科,本科一批,482,494,469,-,本科,理学,数学类,数学类
北京工商大学,理科,本科一批,479,484,465,-,本科,理学,化学类,应用化学
北京工商大学,理科,本科一批,477,490,464,-,本科,工学,食品科学与工程类,食品科学与工程类
北京工商大学,文科,本科一批,563,563,562,-,本科,文学,新闻传播学类,新闻传播学类
北京工商大学,文科,本科一批,567,576,556,-,本科,经济学,金融学类,金融学类
北京工商大学,文科,本科一批,548,551,544,-,本科,经济学,经济学类,经济学类
江苏科技大学,理科,本科一批,476,477,475,-,本科,工学,机械类,机械设计制造及其自动化
江苏科技大学,理科,本科一批,481,489,474,-,本科,工学,电气类,电气工程及其自动化
江苏科技大学,理科,本科一批,464,464,463,-,本科,理学,化学类,应用化学
江苏科技大学,理科,本科一批,466,471,461,-,本科,工学,计算机类,计算机科学与技术
江苏科技大学,理科,本科一批,462,463,461,-,本科,工学,交通运输类,轮机工程
江苏科技大学,理科,本科一批,464,467,460,-,本科,工学,土木类,建筑环境与能源应用工程
江苏科技大学,理科,本科一批,461,461,460,-,本科,工学,电子信息类,电子信息科学与技术
江苏科技大学,理科,本科一批,458,459,458,-,本科,工学,建筑类,建筑学
江苏科技大学,理科,本科一批,466,474,457,-,本科,工学,材料类,金属材料工程
江苏科技大学,理科,本科一批,457,457,457,-,本科,工学,生物工程类,生物工程
江苏科技大学,理科,本科一批,462,469,457,-,本科,管理学,工业工程类,工业工程
江苏科技大学,理科,本科一批,458,461,457,-,本科,工学,材料类,焊接技术与工程
江苏科技大学,理科,本科一批,456,457,456,-,本科,理学,生物科学类,生物技术
江苏科技大学,理科,本科一批,455,455,455,-,本科,理学,物理学类,应用物理学
江苏科技大学,理科,本科一批,463,476,452,-,本科,工学,自动化类,自动化
江苏科技大学,理科,本科一批,465,475,449,-,本科,工学,能源动力类,能源与动力工程
江苏科技大学,理科,本科一批,457,463,449,-,本科,管理学,管理科学与工程类,信息管理与信息系统
江苏科技大学,理科,本科一批,454,458,446,-,本科,工学,机械类,机械电子工程
江苏科技大学,理科,本科一批,458,465,444,-,本科,工学,电子信息类,通信工程
江苏科技大学,理科,本科一批,463,475,443,-,本科,工学,电子信息类,电子信息工程
江苏科技大学,理科,本科一批,466,490,442,-,本科,工学,力学类,工程力学
江苏科技大学,理科,本科一批,451,463,439,-,本科,工学,仪器类,测控技术与仪器
江苏科技大学,理科,本科一批,453,465,438,-,本科,工学,土木类,土木工程
江苏科技大学,理科,本科一批,440,446,435,-,本科,工学,电子信息类,电子封装技术
江苏科技大学,文科,本科一批,538,542,534,-,本科,管理学,工商管理类,会计学
江苏科技大学,文科,本科一批,534,534,533,-,本科,经济学,经济学类,经济学
江苏科技大学,文科,本科一批,530,531,529,-,本科,管理学,公共管理类,公共事业管理
江苏科技大学,文科,本科一批,528,528,528,-,本科,管理学,旅游管理类,旅游管理
江苏科技大学,文科,本科一批,527,529,525,-,本科,文学,外国语言文学类,英语
江苏科技大学,文科,本科一批,526,529,523,-,本科,法学,政治学类,政治学与行政学
江苏科技大学,文科,本科一批,520,529,511,-,本科,管理学,工商管理类,人力资源管理
西安医学院,理科,本科二批,452,454,451,-,本科,医学,药学类,药学
西安医学院,理科,本科二批,452,453,451,-,本科,医学,公共卫生与预防医学类,预防医学
西安医学院,理科,本科二批,450,451,450,-,本科,医学,中药学类,中药学
西安医学院,理科,本科二批,447,451,442,-,本科,医学,护理学类,护理学
西安医学院,理科,本科二批,452,458,438,-,本科,医学,临床医学类,临床医学
西安医学院,理科,本科二批,450,466,431,-,本科,医学,医学技术类,医学检验技术
西安医学院,文科,本科二批,481,481,481,-,本科,管理学,工商管理类,市场营销
西安医学院,文科,本科二批,462,463,462,-,本科,管理学,公共管理类,公共事业管理
济宁医学院,理科,本科二批,447,449,445,-,本科,医学,临床医学类,临床医学
济宁医学院,理科,本科二批,438,440,437,-,本科,医学,公共卫生与预防医学类,预防医学
济宁医学院,理科,本科二批,438,439,437,-,本科,医学,临床医学类,精神医学
济宁医学院,理科,本科二批,428,441,415,-,本科,医学,护理学类,护理学
北京印刷学院,理科,本科二批,434,435,433,-,本科,工学,轻工类,印刷工程
北京印刷学院,理科,本科二批,416,426,407,-,本科,工学,机械类,机械工程
湖北经济学院,理科,本科二批,457,457,457,-,本科,经济学,金融学类,金融学
湖北经济学院,理科,本科二批,456,456,456,-,本科,经济学,财政学类,财政学类
湖北经济学院,理科,本科二批,452,452,452,-,本科,经济学,经济与贸易类,国际经济与贸易
湖北经济学院,文科,本科二批,517,517,517,-,本科,经济学,财政学类,财政学类
湖北经济学院,文科,本科二批,514,514,514,-,本科,经济学,经济学类,经济学
湖北经济学院,文科,本科二批,513,513,513,-,本科,经济学,金融学类,金融学
湖北经济学院,文科,本科二批,512,513,511,-,本科,管理学,工商管理类,工商管理类
湖北经济学院,文科,本科二批,510,510,510,-,本科,经济学,经济与贸易类,国际经济与贸易
南京农业大学,理科,本科一批,484,486,482,-,本科,管理学,公共管理类,土地资源管理
南京农业大学,理科,本科一批,481,481,481,-,本科,农学,植物生产类,植物保护
南京农业大学,理科,本科一批,484,490,479,-,本科,农学,植物生产类,种子科学与工程
南京农业大学,理科,本科一批,488,496,479,-,本科,农学,动物生产类,动物科学
南京农业大学,理科,本科一批,480,485,476,-,本科,工学,计算机类,网络工程
南京农业大学,理科,本科一批,476,478,475,-,本科,管理学,物流管理与工程类,物流工程
南京农业大学,理科,本科一批,477,484,472,-,本科,工学,电子信息类,电子信息科学与技术
南京农业大学,理科,本科一批,476,482,471,-,本科,管理学,工业工程类,工业工程
南京农业大学,理科,本科一批,474,476,471,-,本科,农学,草学类,草业科学
南京农业大学,理科,本科一批,477,485,470,-,本科,工学,农业工程类,农业机械化及其自动化
南京农业大学,理科,本科一批,465,472,460,-,本科,管理学,管理科学与工程类,信息管理与信息系统
宁夏医科大学,理科,本科一批,489,525,471,-,本科,医学,口腔医学类,口腔医学
宁夏医科大学,理科,本科一批,481,497,464,-,本科,医学,医学技术类,医学检验技术
宁夏医科大学,理科,本科一批,484,493,463,-,本科,医学,中西医结合类,中西医临床医学
宁夏医科大学,理科,本科一批,478,529,461,-,本科,医学,临床医学类,麻醉学
宁夏医科大学,理科,本科一批,480,515,460,-,本科,医学,临床医学类,医学影像学
宁夏医科大学,理科,本科一批,475,506,454,-,本科,医学,药学类,药学
宁夏医科大学,理科,本科一批,471,487,453,-,本科,医学,公共卫生与预防医学类,预防医学
宁夏医科大学,理科,本科一批,466,486,453,-,本科,医学,中医学类,针灸推拿学
宁夏医科大学,理科,本科一批,473,487,453,-,本科,医学,医学技术类,康复治疗学
宁夏医科大学,理科,本科一批,463,488,444,-,本科,医学,中医学类,中医学
宁夏医科大学,理科,本科一批,459,481,434,-,本科,医学,中药学类,中药学
宁夏医科大学,理科,本科一批,462,482,432,-,本科,医学,护理学类,护理学
宁夏医科大学,文科,本科一批,512,544,485,-,本科,医学,中医学类,中医学
宁夏医科大学,文科,本科一批,499,523,480,-,本科,医学,中医学类,针灸推拿学
宁夏医科大学,文科,本科一批,500,510,478,-,本科,医学,护理学类,护理学
宁夏医科大学,理科,本科二批,417,437,395,-,本科,理学,生物科学类,生物技术
宁夏医科大学,理科,本科二批,415,441,392,-,本科,工学,电子信息类,电子信息科学与技术
宁夏医科大学,理科,本科二批,417,448,392,-,本科,管理学,公共管理类,公共事业管理
宁夏医科大学,文科,本科二批,476,495,454,-,本科,管理学,公共管理类,公共事业管理
沈阳医学院,理科,本科二批,459,466,454,-,本科,医学,临床医学类,临床医学
沈阳医学院,理科,本科二批,452,452,452,-,本科,医学,口腔医学类,口腔医学
沈阳医学院,理科,本科二批,451,451,451,-,本科,医学,临床医学类,麻醉学
沈阳医学院,理科,本科二批,448,449,448,-,本科,医学,公共卫生与预防医学类,预防医学
沈阳医学院,理科,本科二批,432,432,432,-,本科,医学,临床医学类,医学影像学
沈阳医学院,理科,本科二批,431,431,431,-,本科,医学,医学技术类,医学检验技术
沈阳医学院,理科,本科二批,437,448,415,-,本科,医学,护理学类,护理学
青海民族大学,理科,本科二批,432,447,416,-,本科,工学,计算机类,计算机类
青海民族大学,文科,本科二批,482,485,480,-,本科,文学,外国语言文学类,阿拉伯语
天津医科大学,理科,本科一批,589,589,589,-,本科,医学,口腔医学类,口腔医学
天津医科大学,理科,本科一批,576,584,572,-,本科,医学,临床医学类,临床医学
天津医科大学,理科,本科一批,567,567,567,-,本科,工学,生物医学工程类,生物医学工程
天津医科大学,理科,本科一批,565,565,565,-,本科,医学,临床医学类,医学影像学
天津医科大学,理科,本科一批,559,559,559,-,本科,医学,药学类,药物制剂
天津医科大学,理科,本科一批,562,570,554,-,本科,医学,医学技术类,医学检验技术
天津医科大学,理科,本科一批,538,570,507,-,本科,医学,护理学类,护理学
华中科技大学,理科,本科一批,604,604,603,-,本科,工学,电气类,电气工程及其自动化
华中科技大学,理科,本科一批,598,600,595,-,本科,工学,机械类,机械设计制造及其自动化
华中科技大学,理科,本科一批,596,597,595,-,本科,工学,电子信息类,光电信息科学与工程
华中科技大学,理科,本科一批,589,593,585,-,本科,工学,电子信息类,电子信息工程
华中科技大学,理科,本科一批,589,594,585,-,本科,工学,计算机类,计算机科学与技术
华中科技大学,理科,本科一批,585,587,582,-,本科,工学,材料类,材料科学与工程
华中科技大学,理科,本科一批,586,591,581,-,本科,工学,仪器类,测控技术与仪器
华中科技大学,理科,本科一批,590,595,581,-,本科,医学,临床医学类,临床医学
华中科技大学,理科,本科一批,579,580,578,-,本科,经济学,金融学类,金融学
华中科技大学,理科,本科一批,578,580,576,-,本科,管理学,管理科学与工程类,工程管理
华中科技大学,理科,本科一批,578,581,575,-,本科,理学,物理学类,应用物理学
华中科技大学,理科,本科一批,577,579,575,-,本科,管理学,物流管理与工程类,物流管理
华中科技大学,理科,本科一批,578,580,574,-,本科,工学,环境科学与工程类,环境工程
华中科技大学,理科,本科一批,568,570,567,-,本科,理学,化学类,应用化学
华中科技大学,理科,本科一批,567,572,562,-,本科,管理学,工商管理类,国际商务
华中科技大学,理科,本科一批,568,572,561,-,本科,工学,生物工程类,生物制药
华中科技大学,文科,本科一批,586,586,585,-,本科,管理学,工商管理类,财务管理
华中科技大学,文科,本科一批,582,583,582,-,本科,文学,中国语言文学类,汉语言文学
华中科技大学,文科,本科一批,574,583,564,-,本科,文学,新闻传播学类,广告学
华中科技大学,文科,本科一批,564,567,561,-,本科,法学,社会学类,社会学
湖南师范大学,理科,本科一批,515,520,510,-,本科,理学,化学类,化学
湖南师范大学,理科,本科一批,506,506,505,-,本科,理学,生物科学类,生物科学
湖南师范大学,理科,本科一批,506,509,504,-,本科,理学,物理学类,物理学
湖南师范大学,理科,本科一批,502,502,502,-,本科,工学,化工与制药类,化学工程与工艺
湖南师范大学,理科,本科一批,500,502,498,-,本科,医学,医学技术类,医学检验技术
湖南师范大学,理科,本科一批,496,496,495,-,本科,管理学,工商管理类,市场营销
湖南师范大学,理科,本科一批,494,496,493,-,本科,工学,计算机类,计算机科学与技术
湖南师范大学,理科,本科一批,495,498,492,-,本科,医学,公共卫生与预防医学类,预防医学
湖南师范大学,理科,本科一批,463,463,463,-,本科,工学,电子信息类,电子信息工程（国防生）
湖南师范大学,文科,本科一批,573,573,573,-,本科,历史学,历史学类,历史学
湖南师范大学,文科,本科一批,553,562,548,-,本科,文学,中国语言文学类,汉语言文学
湖南师范大学,文科,本科一批,554,559,548,-,本科,管理学,旅游管理类,旅游管理
湖南师范大学,文科,本科一批,550,552,547,-,本科,法学,马克思主义理论类,思想政治教育
湖南师范大学,文科,本科一批,546,546,545,-,本科,法学,法学类,法学
湖南师范大学,文科,本科一批,545,546,544,-,本科,法学,社会学类,社会学
商洛学院,理科,本科二批,414,420,408,-,本科,工学,食品科学与工程类,食品科学与工程
商洛学院,理科,本科二批,412,417,408,-,本科,理学,化学类,应用化学
商洛学院,文科,本科二批,479,479,479,-,本科,管理学,工商管理类,文化产业管理
商洛学院,文科,本科二批,477,477,477,-,本科,历史学,历史学类,历史学
西安工程大学,理科,本科二批,447,450,444,-,本科,理学,数学类,信息与计算科学
西安工程大学,理科,本科二批,441,441,441,-,本科,工学,轻工类,轻化工程
西安工程大学,理科,本科二批,426,428,425,-,本科,工学,机械类,机械设计制造及其自动化
西安工程大学,理科,本科二批,429,441,422,-,本科,工学,生物工程类,生物工程
西安工程大学,理科,本科二批,430,438,422,-,本科,工学,纺织类,非织造材料与工程
西安工程大学,理科,本科二批,422,423,422,-,本科,工学,计算机类,计算机科学与技术
西安工程大学,理科,本科二批,430,444,419,-,本科,工学,纺织类,纺织工程
晋中学院,理科,本科二批,412,415,411,-,本科,管理学,旅游管理类,旅游管理
晋中学院,理科,本科二批,412,414,410,-,本科,理学,生物科学类,生物技术
晋中学院,理科,本科二批,416,420,410,-,本科,工学,自动化类,自动化
晋中学院,文科,本科二批,480,483,479,-,本科,文学,中国语言文学类,汉语言文学
晋中学院,文科,本科二批,479,484,477,-,本科,教育学,教育学类,学前教育
华北理工大学,理科,本科二批,444,445,444,-,本科,经济学,金融学类,金融学
华北理工大学,理科,本科二批,442,444,441,-,本科,经济学,经济与贸易类,国际经济与贸易
华北理工大学,理科,本科二批,440,441,439,-,本科,医学,临床医学类,临床医学
华北理工大学,理科,本科二批,437,437,437,-,本科,工学,化工与制药类,化学工程与工艺
华北理工大学,理科,本科二批,437,437,437,-,本科,法学,社会学类,社会工作
华北理工大学,理科,本科二批,438,438,437,-,本科,工学,机械类,机械设计制造及其自动化
华北理工大学,理科,本科二批,434,442,427,-,本科,管理学,工商管理类,工商管理
川北医学院,理科,本科二批,452,479,425,-,本科,医学,临床医学类,临床医学
太原理工大学,理科,本科一批,506,507,506,-,本科,工学,电气类,电气工程及其自动化
太原理工大学,理科,本科一批,502,502,502,-,本科,工学,机械类,机械设计制造及其自动化
太原理工大学,理科,本科一批,506,512,500,-,本科,工学,土木类,土木工程
太原理工大学,理科,本科一批,494,495,492,-,本科,工学,环境科学与工程类,环境工程
太原理工大学,理科,本科一批,492,493,492,-,本科,管理学,电子商务类,电子商务
太原理工大学,理科,本科一批,495,499,491,-,本科,工学,机械类,过程装备与控制工程
太原理工大学,理科,本科一批,496,502,491,-,本科,工学,地质类,勘查技术与工程
太原理工大学,理科,本科一批,495,501,489,-,本科,工学,安全科学与工程类,安全工程
太原理工大学,理科,本科一批,492,496,488,-,本科,工学,材料类,高分子材料与工程
太原理工大学,理科,本科一批,490,492,488,-,本科,工学,农业工程类,农业水利工程
太原理工大学,理科,本科一批,488,491,486,-,本科,工学,矿业类,矿物加工工程
太原理工大学,理科,本科一批,486,487,486,-,本科,工学,材料类,材料物理
太原理工大学,理科,本科一批,492,504,481,-,本科,工学,机械类,材料成型及控制工程
