基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费 
007534,格林创新成长混合C,1.2139,1.5639,0.89%,6.99%,9.68%,25.08%,32.93%,57.57%,---,---,5.26%,59.3786%,57.5666%,0.00%
009929,南方创新驱动混合A,1.1253,1.1253,0.79%,5.20%,9.68%,13.03%,---,---,---,---,3.61%,12.53%,12.53%,0.15%
288002,华夏收入混合,7.1280,8.5280,-0.96%,5.02%,9.66%,13.04%,11.62%,42.67%,92.13%,38.79%,3.10%,1528.2914%,42.6741%,0.15%
003001,招商丰德灵活配置混合C,1.2047,1.2047,0.72%,3.96%,9.65%,9.70%,10.59%,18.98%,37.01%,12.92%,3.05%,20.47%,18.9827%,0.15%
009550,汇添富开放优势6个月持有期股票A,1.1838,1.1838,0.97%,5.46%,9.64%,18.43%,---,---,---,---,3.66%,18.38%,18.38%,0.15%
001215,博时沪港深优质企业基金A,1.6740,1.6740,1.64%,7.10%,9.63%,24.74%,27.69%,41.15%,119.40%,81.37%,4.89%,67.40%,41.1467%,0.15%
006752,天弘港股通精选A,1.5095,1.5095,2.33%,5.79%,9.62%,15.39%,21.20%,37.14%,---,---,4.44%,50.95%,37.1400%,0.12%
009930,南方创新驱动混合C,1.1228,1.1228,0.78%,5.18%,9.62%,12.83%,---,---,---,---,3.59%,12.28%,12.28%,0.00%
001473,建信大安全战略精选股票,3.1583,3.1583,0.76%,5.56%,9.61%,25.23%,36.37%,77.33%,202.87%,114.31%,3.75%,215.83%,77.3330%,0.15%
001144,大成互联网思维混合,1.7110,1.7110,-0.18%,5.36%,9.61%,16.32%,27.50%,63.42%,135.03%,78.79%,2.76%,71.10%,63.4193%,0.12%
004434,博时逆向投资混合A,1.92,1.92,0.94%,7.12%,9.61%,18.13%,32.19%,65.60%,163.05%,110.32%,5.38%,91.8849%,65.6029%,0.15%
000471,富国城镇发展股票,2.5340,3.0340,0.76%,6.29%,9.60%,18.63%,33.79%,67.15%,163.14%,42.68%,5.01%,218.0099%,67.1504%,0.15%
004223,金信多策略精选灵活配置,1.3182,1.8445,-1.91%,2.18%,9.60%,10.79%,4.08%,13.58%,28.82%,26.15%,-0.09%,100.3457%,13.5792%,0.15%
010117,民生加银新兴产业混合C,1.1019,1.1019,0.13%,4.97%,9.60%,9.96%,---,---,---,---,2.28%,10.19%,10.19%,0.00%
002555,博时沪港深优质企业基金C,1.7020,1.7020,1.67%,7.11%,9.59%,24.60%,27.30%,40.31%,117.09%,78.41%,4.93%,148.8304%,40.3133%,0.00%
003230,创金合信医疗保健股票A,3.0296,2.9326,1.85%,2.87%,9.59%,9.89%,10.95%,96.63%,243.53%,168.30%,1.93%,193.2566%,96.6252%,0.15%
005403,南方融尚再融资混合,1.9753,1.9753,0.75%,6.29%,9.59%,17.28%,23.82%,47.45%,104.61%,---,4.76%,97.53%,47.4545%,0.15%
006753,天弘港股通精选C,1.5018,1.5018,2.32%,5.78%,9.59%,15.29%,21.02%,36.73%,---,---,4.44%,50.18%,36.7261%,0.00%
009106,嘉合同顺智选股票A,1.1337,1.1337,1.52%,6.64%,9.59%,19.36%,13.47%,---,---,---,4.35%,13.37%,13.37%,0.15%
008313,光大研究精选混合,1.4678,1.4678,-0.31%,4.80%,9.59%,17.78%,21.83%,---,---,---,3.01%,46.7653%,46.7653%,0.15%
000312,华安沪深300增强A,2.6474,3.0074,0.73%,6.03%,9.58%,19.64%,26.08%,52.69%,112.92%,64.35%,3.89%,225.1178%,52.6935%,0.12%
006103,凯石淳行业精选混合A,1.3354,1.3354,-2.35%,5.67%,9.58%,20.33%,25.23%,36.96%,58.02%,---,4.03%,33.5266%,36.9640%,0.15%
850588,海通核心优势一年持有混合A,1.2441,1.7517,1.22%,5.82%,9.58%,15.22%,18.88%,---,---,---,4.20%,24.41%,24.41%,0.15%
002263,泰达宏利大数据混合A,1.9790,1.9790,1.02%,4.64%,9.57%,7.83%,18.04%,49.29%,104.93%,53.08%,3.25%,97.90%,49.2909%,0.15%
009513,创金同顺创业板精选股票A,1.1889,1.1889,-0.19%,6.18%,9.57%,12.27%,17.12%,---,---,---,3.97%,18.89%,18.89%,0.15%
009551,汇添富开放优势6个月持有期股票C,1.1795,1.1795,0.97%,5.44%,9.57%,18.19%,---,---,---,---,3.65%,17.95%,17.95%,0.00%
001397,建信精工制造指数增强,1.8527,1.8527,0.02%,6.36%,9.56%,16.60%,25.59%,52.15%,114.76%,51.70%,4.42%,85.27%,52.1475%,0.15%
004435,博时逆向投资混合C,1.8840,1.8840,0.94%,7.11%,9.56%,17.98%,31.86%,64.79%,160.44%,107.19%,5.37%,88.2870%,64.7862%,0.00%
004476,景顺长城沪港深领先科技,2.2570,2.2570,-0.09%,2.50%,9.56%,13.99%,20.89%,57.28%,159.72%,107.83%,1.07%,125.70%,57.2822%,0.15%
005706,兴业龙腾双益平衡混合,1.7404,1.7404,0.37%,3.82%,9.56%,15.31%,22.39%,42.67%,77.63%,---,2.55%,74.04%,42.6674%,0.12%
100060,富国高新技术产业混合,4.7620,5.4130,0.70%,5.66%,9.55%,27.36%,48.58%,88.82%,264.69%,167.32%,3.59%,564.2414%,88.8184%,0.15%
001403,招商国企改革主题混合基金,1.6630,1.6630,0%,5.65%,9.55%,18.62%,21.03%,53.13%,143.84%,64.17%,2.65%,66.30%,53.1308%,0.15%
501051,圆信永丰汇利混合(LOF),1.8702,1.8702,0.14%,6.60%,9.55%,17.92%,32.59%,59%,134.42%,81.87%,5.13%,87.02%,59.0036%,0.15%
000313,华安沪深300增强C,2.5341,2.8941,0.72%,6.02%,9.54%,19.51%,25.83%,52.09%,111.09%,62.07%,3.88%,212.9037%,52.0886%,0.00%
006814,凯石淳行业精选混合C,1.3102,1.3102,-2.35%,5.66%,9.54%,20.15%,24.73%,36.01%,---,---,4.03%,47.9449%,36.0116%,0.00%
008293,农银汇理创新医疗混合,1.5427,1.5427,1.18%,3.74%,9.54%,8.14%,14.23%,---,---,---,2.08%,54.27%,54.27%,0.15%
850599,海通核心优势一年持有混合C,1.2401,1.7462,1.22%,5.80%,9.54%,15.06%,18.59%,---,---,---,4.19%,24.01%,24.01%,0.00%
002773,光大铭鑫混合A,2.2523,2.2523,0.63%,5.10%,9.53%,17.26%,28.50%,77.21%,146.42%,107.15%,3.41%,125.23%,77.2069%,0.08%
001287,安信优势增长混合A,2.8562,3.1090,-0.63%,4.48%,9.53%,22.98%,32.83%,64.49%,162.49%,104.21%,2.88%,216.7169%,64.4941%,0.10%
009107,嘉合同顺智选股票C,1.1294,1.1294,1.52%,6.63%,9.53%,19.21%,13.11%,---,---,---,4.35%,12.94%,12.94%,0.00%
002774,光大铭鑫混合C,2.2785,2.2785,0.64%,5.10%,9.52%,17.22%,28.45%,77.04%,145.55%,108.35%,3.41%,127.85%,77.0396%,0.00%
009514,创金同顺创业板精选股票C,1.1858,1.1858,-0.19%,6.17%,9.52%,12.11%,16.83%,---,---,---,3.96%,18.58%,18.58%,0.00%
009190,景顺长城核心优选混合,1.4595,1.4595,-0.64%,4.09%,9.52%,20.89%,25.97%,---,---,---,2.25%,45.95%,45.95%,0.15%
050008,博时第三产业混合,1.1750,3.8250,0.60%,6.72%,9.51%,13.31%,15.20%,48.17%,98.82%,36.47%,4.54%,105.9866%,48.1715%,0.15%
002036,安信优势增长混合C,2.8313,3.0821,-0.63%,4.47%,9.51%,22.91%,32.69%,64.16%,161.46%,103.02%,2.88%,199.5836%,64.1639%,0.00%
003231,创金合信医疗保健股票C,2.9962,2.7366,1.85%,2.86%,9.51%,9.68%,10.56%,95.26%,240.13%,164.92%,1.92%,173.6628%,95.2559%,0.00%
005493,鑫元价值精选混合A,1.2613,1.2613,0.52%,6.06%,9.51%,14.34%,6.31%,28.27%,55.68%,---,4.51%,26.13%,28.2721%,0.12%
009596,泰康创新成长混合A,1.1851,1.1851,0.36%,5.73%,9.51%,18.36%,---,---,---,---,3.85%,18.51%,18.51%,0.15%
481013,工银消费服务混合,3.1340,3.4830,0.87%,6.38%,9.50%,25.46%,40.92%,85.01%,157.10%,102.59%,4.78%,294.0116%,85.0059%,0.15%
690008,民生中证内地资源主题指数,0.8070,0.8070,1.13%,7.31%,9.50%,32.51%,26.49%,19.03%,41.08%,-5.94%,6.32%,-19.30%,19.0265%,0.12%
519026,海富通中小盘混合,1.9410,1.9410,0.21%,5.15%,9.48%,11.36%,19.89%,82.77%,224.04%,87.54%,2.86%,94.10%,82.7684%,0.15%
001417,汇添富医疗服务混合,2.1480,2.1480,1.13%,3.62%,9.48%,9.93%,16.55%,73.65%,158.17%,126.82%,2.87%,114.80%,73.6459%,0.15%
006020,广发沪深300指数增强A,1.9665,1.9665,1.28%,6.03%,9.48%,21.87%,27.81%,51.63%,123.85%,---,4.06%,96.6303%,51.6308%,0.15%
004212,中融量化智选混合A,1.5566,1.5566,0.57%,7.67%,9.47%,11.98%,10.90%,26.80%,80.31%,35.27%,4.91%,55.66%,26.8003%,0.15%
270028,广发制造业精选混合A,5.6440,5.6440,-0.56%,4.25%,9.46%,13.91%,29.57%,85.05%,236.96%,106.74%,2.06%,464.40%,85.0492%,0.15%
450011,国富研究精选混合,3.1010,3.1010,1.37%,7.86%,9.46%,17.46%,28.83%,67.71%,163.47%,114.90%,5.73%,210.10%,67.7123%,0.15%
005494,鑫元价值精选混合C,1.2431,1.2431,0.52%,6.05%,9.46%,14.18%,6.04%,27.62%,54.19%,---,4.50%,24.31%,27.6152%,0.00%
009597,泰康创新成长混合C,1.1832,1.1832,0.37%,5.72%,9.46%,18.20%,---,---,---,---,3.84%,18.32%,18.32%,0.00%
008418,惠升惠泽混合A,1.5432,1.5432,-0.10%,3.36%,9.45%,15.37%,24.47%,54.18%,---,---,1.85%,54.32%,54.1812%,0.12%
010023,广发制造业精选混合C,5.6390,5.6390,-0.56%,4.25%,9.45%,13.80%,---,---,---,---,2.06%,14.9175%,14.9175%,0.00%
481017,工银量化策略混合,3.8960,4.3410,0.44%,6.56%,9.44%,21.07%,30.21%,75.18%,175.69%,99.39%,3.81%,369.7736%,75.1799%,0.15%
006021,广发沪深300指数增强C,1.9492,1.9492,1.28%,6.02%,9.44%,21.74%,27.56%,51.03%,122.26%,---,4.05%,94.9005%,51.0305%,0.00%
007775,汇安量化先锋混合A,1.5515,1.5515,0.24%,6.01%,9.44%,17.09%,17.25%,50.60%,---,---,3.75%,55.15%,50.6018%,0.15%
530005,建信优化配置混合,1.8985,2.7273,0.57%,5.78%,9.43%,15.38%,22.89%,50.15%,117.16%,58.78%,3.53%,240.4079%,50.1518%,0.15%
004686,华夏研究精选股票,1.8460,1.8460,0.98%,5.85%,9.43%,21.36%,26.01%,56.87%,130.52%,82.70%,4.08%,84.60%,56.8661%,0.15%
161903,万家行业优选混合(LOF),2.3009,5.5962,-0.57%,6.52%,9.42%,23.02%,21.38%,101.03%,281.63%,232.43%,4.09%,1039.3811%,101.0330%,0.15%
519093,新华钻石品质企业混合,3.9250,3.9250,-0.33%,6.51%,9.42%,17.23%,37.14%,70.73%,144.24%,103.79%,4.56%,292.50%,70.7264%,0.15%
005596,建信战略精选灵活配置混合A,2.3073,2.3073,0.77%,5.39%,9.42%,23.99%,34.40%,72.25%,194.22%,---,3.56%,130.73%,72.2508%,0.15%
008169,汇添富核心优势三个月混合(FOF),1.4372,1.4372,1.71%,4.95%,9.42%,14.44%,23.76%,---,---,---,1.71%,43.72%,---,0.10%
000534,长盛高端装备混合,3.1750,3.1750,0.73%,4.41%,9.41%,16.64%,21.60%,74.07%,157.09%,90.23%,3.52%,217.50%,74.0680%,0.15%
002288,中银稳进策略混合,1.5594,1.6594,-0.64%,5.13%,9.41%,20.86%,22.11%,32.58%,56.68%,59.47%,3.48%,69.9975%,32.5795%,0.15%
161037,富国中证高端制造指数增强型,2.0752,2.0752,0.03%,6.25%,9.40%,14.34%,17.52%,61.38%,166.29%,75.67%,4.60%,107.52%,61.3811%,0.12%
004783,中融量化智选混合C,1.5188,1.5188,0.56%,7.66%,9.39%,11.75%,10.52%,25.42%,77.66%,32.73%,4.90%,51.88%,25.4170%,0.00%
008419,惠升惠泽混合C,1.5334,1.5334,-0.10%,3.35%,9.39%,15.18%,24.09%,53.26%,---,---,1.84%,53.34%,53.2634%,0.00%
009054,圆信永丰沣泰混合,1.1386,1.1386,0.15%,3.54%,9.39%,11.31%,9.77%,---,---,---,2.43%,13.86%,13.86%,0.12%
519644,银河智联混合,2.4850,2.4850,-0.48%,5.48%,9.38%,18.22%,31.07%,81.78%,215.76%,143.63%,3.67%,148.50%,81.7849%,0.15%
007776,汇安量化先锋混合C,1.5423,1.5423,0.24%,6%,9.38%,16.92%,16.96%,49.85%,---,---,3.75%,54.23%,49.8543%,0.00%
004450,嘉实前沿科技沪港深股票,2.3222,2.3222,-1.53%,2.23%,9.37%,19.19%,22.54%,71.24%,161.04%,87.93%,-0.27%,132.1968%,71.2411%,0.15%
005220,海富通聚优精选混合(FOF),1.6616,1.6616,1.75%,7.19%,9.37%,16.16%,25.44%,52.64%,111.40%,63.66%,3.69%,66.16%,---,0.15%
005597,建信战略精选灵活配置混合C,2.2755,2.2755,0.77%,5.38%,9.37%,23.83%,34.07%,71.39%,191.39%,---,3.55%,127.55%,71.3866%,0.00%
003554,泰达宏利大数据混合C,1.9597,1.9597,1.02%,4.63%,9.35%,7.56%,17.65%,48.56%,104.16%,52.08%,3.24%,67.0958%,48.5634%,0.00%
001798,泰康新回报灵活配置混合A,1.9696,1.9696,0.27%,5.03%,9.34%,18.97%,24.56%,65.61%,131.36%,83.47%,3.21%,96.96%,65.6100%,0.12%
007388,上投摩根研究驱动A,1.3575,1.3575,-0.09%,4.59%,9.33%,24.74%,31.11%,---,---,---,2.82%,35.75%,35.75%,0.15%
005281,中科沃土转型升级混合,1.3494,1.3494,-0.23%,4.10%,9.32%,10.88%,9.30%,42.69%,72.47%,---,1.63%,34.94%,42.6880%,0.15%
008168,汇添富聚焦成长三个月混合FOF,1.1506,1.1506,1.72%,4.73%,9.31%,14.24%,---,---,---,---,1.72%,15.06%,---,0.12%
000824,圆信永丰双利A,1.4580,2.8040,0.07%,6.66%,9.30%,15.65%,26.18%,48.53%,114.51%,56.21%,5.27%,316.8237%,48.5284%,0.15%
007731,民生加银持续成长混合A,1.8330,1.8330,0.68%,4.71%,9.28%,20.62%,45.27%,77.67%,---,---,3.33%,83.30%,77.6679%,0.15%
001463,光大一带一路混合,1.5090,1.5090,0.80%,5.30%,9.27%,15.72%,26.49%,67.85%,125.56%,51.20%,3.50%,50.90%,67.8532%,0.15%
004266,招商沪港深科技创新混合,1.6978,1.7868,0.25%,4.75%,9.27%,21.82%,33.03%,63.41%,106.24%,68.43%,3.01%,84.8573%,63.4072%,0.15%
006891,华夏养老2050五年(FOF),1.6175,1.6175,2.72%,5%,9.25%,15.62%,20.45%,38.59%,---,---,2.72%,61.75%,---,0.15%
007389,上投摩根研究驱动C,1.3513,1.3513,-0.09%,4.58%,9.25%,24.46%,30.57%,---,---,---,2.80%,35.13%,35.13%,0.00%
008551,东财医药A,1.4173,1.4173,1.61%,4.78%,9.25%,11.19%,20.41%,---,---,---,3.63%,41.73%,41.73%,0.10%
000825,圆信永丰双利C,1.4540,2.7130,0.14%,6.68%,9.24%,15.41%,25.78%,47.33%,111.35%,52.46%,5.36%,289.9294%,47.3340%,0.00%
310518,申万菱信可转债债券,1.7970,1.9470,0.79%,5.71%,9.24%,11.96%,12.52%,26.64%,52.94%,35.11%,4.48%,106.1784%,26.6385%,0.08%
006429,诺安恒鑫混合,1.6210,1.6210,-0.33%,8.02%,9.24%,20.48%,37.99%,50.68%,---,---,5.87%,62.10%,50.6786%,0.15%
007732,民生加银持续成长混合C,1.8237,1.8237,0.68%,4.70%,9.24%,20.50%,44.98%,76.97%,---,---,3.33%,82.37%,76.9723%,0.00%
005876,易方达鑫转增利混合A,1.7264,1.7264,0.02%,5.52%,9.24%,18.62%,25.98%,41.82%,71.34%,---,3.86%,72.64%,41.8221%,0.10%
202009,南方盛元红利混合,1.6090,2.1940,1.07%,6.13%,9.23%,21.12%,41.70%,78.95%,154.97%,86.33%,4.41%,175.6715%,78.9529%,0.15%
450010,国富策略回报混合,2.3080,2.3080,0.48%,6.21%,9.23%,18.97%,24.35%,58.95%,124.30%,67.37%,4.10%,130.80%,58.9532%,0.15%
008552,东财医药C,1.4147,1.4147,1.60%,4.78%,9.23%,11.11%,20.26%,---,---,---,3.63%,41.47%,41.47%,0.00%
002214,中海沪港深价值优选混合,1.8250,1.9450,0.61%,5.13%,9.22%,15.87%,12.52%,25.78%,56.52%,21.59%,4.11%,97.6348%,25.7753%,0.15%
000242,景顺长城策略精选灵活配置混合,2.2390,2.7890,-0.80%,6.62%,9.22%,17.78%,30.55%,64.03%,149.05%,94.02%,5.36%,253.5306%,64.0293%,0.15%
001829,北信瑞丰中国智造,1.28,1.28,1.43%,7.65%,9.22%,17.22%,15.32%,30.75%,72.51%,27.11%,5.52%,28%,30.7457%,0.15%
005699,工银新经济人民币,1.3777,1.3777,0.03%,5.56%,9.22%,12.15%,12.29%,32.29%,73.30%,---,1.54%,37.77%,---,0.15%
005209,东吴双三角A,1.3976,1.3976,-0.54%,5.48%,9.21%,15.24%,8.24%,42.93%,87.07%,37.26%,3.37%,39.76%,42.9331%,0.15%
202005,南方成份精选混合A,1.5079,2.4386,1.26%,6.03%,9.20%,21.33%,23.55%,46.48%,129.20%,53.54%,4.75%,247.5428%,46.4809%,0.15%
006034,富国MSCI中国A股国际通,1.9926,1.9926,0.84%,5.79%,9.18%,16.77%,20.06%,47.83%,99.04%,---,4.03%,99.26%,47.8300%,0.12%
005877,易方达鑫转增利混合C,1.7028,1.7028,0.02%,5.50%,9.18%,18.42%,25.59%,40.98%,69.31%,---,3.85%,70.28%,40.9836%,0.00%
161005,富国天惠成长混合A/B(LOF),3.7654,6.6634,1.22%,5.40%,9.17%,16.66%,26.46%,62.90%,169.31%,90.80%,3.96%,2139.2529%,62.9000%,0.15%
005210,东吴双三角C,1.3735,1.3735,-0.54%,5.47%,9.16%,15.09%,7.97%,42.21%,85.21%,34.96%,3.36%,37.35%,42.2137%,0.00%
310308,申万菱信盛利精选混合,1.1335,3.8675,0.25%,5.86%,9.15%,13.91%,28.98%,81.62%,162.47%,100.42%,4.27%,1034.29%,81.6232%,0.15%
001195,工银农业产业股票,1.3960,1.3960,0.50%,6.24%,9.15%,16.62%,34.75%,78.52%,174.26%,113.78%,4.73%,39.60%,78.5166%,0.15%
006308,汇添富全球消费混合人民币A,2.8914,2.8914,1.64%,7.22%,9.15%,22.15%,33.87%,99%,193.36%,---,3.38%,189.14%,---,0.16%
320015,诺安行业轮动混合,1.9929,1.9929,-0.34%,8.06%,9.15%,20.38%,37.38%,53.24%,102.24%,72.83%,5.88%,204.5244%,53.2411%,0.12%
001834,长盛战略新兴产业混合C,1.5880,1.5880,0.95%,5.17%,9.14%,14.82%,24.16%,50.24%,58.80%,58.80%,3.86%,58.80%,50.2365%,0.00%
006482,广发可转债债券A,1.5423,1.5423,-0.34%,6.34%,9.14%,14.02%,18.70%,34.78%,53.07%,---,3.94%,54.2146%,34.7811%,0.10%
202213,南方核心竞争混合,2.0981,2.7001,0.62%,5.90%,9.14%,17.83%,27.86%,62.72%,100.39%,102.71%,4.32%,224.9788%,62.7191%,0.15%
008306,方正富邦天璇混合A,1.5842,1.5842,1.36%,4.36%,9.14%,27%,50.43%,---,---,---,3.17%,58.42%,58.42%,0.15%
008488,华商恒益稳健混合,1.3451,1.3451,0%,4.04%,9.14%,24.79%,25.75%,---,---,---,2.12%,34.51%,34.51%,0.15%
165519,信诚中证800医药指数(LOF),1.4310,2.1360,1.63%,4.99%,9.13%,9.62%,19.12%,65.18%,122.68%,64.26%,3.77%,164.4989%,65.1762%,0.12%
005267,嘉实价值精选股票,2.0980,2.0980,1.33%,2.62%,9.13%,30.18%,51.23%,72.24%,149.82%,97.74%,0.99%,109.80%,72.2354%,0.15%
008307,方正富邦天璇混合C,1.5785,1.5785,1.35%,4.35%,9.13%,26.94%,50.32%,---,---,---,3.17%,57.85%,57.85%,0.00%
008983,财通科技创新混合A,1.0743,1.0743,-0.32%,5.07%,9.13%,13.04%,---,---,---,---,3.02%,7.43%,7.43%,0.15%
470068,汇添富深证300ETF联接,2.1157,2.1157,0.35%,7.02%,9.12%,19.12%,19.50%,44.67%,112.10%,41.13%,5.13%,111.57%,44.6731%,0.10%
080008,长盛战略新兴产业混合A,2.8120,2.8620,0.93%,5.16%,9.12%,14.87%,24.26%,50.54%,69.81%,32.58%,3.84%,195.1623%,50.5353%,0.15%
006541,南方成份精选混合C,1.4961,2.4168,1.25%,6.01%,9.12%,21.07%,23.04%,45.32%,125.55%,---,4.73%,104.4105%,45.3159%,0.00%
166107,信达澳银量化多因子混合(LOF)A,1.4596,1.4596,-0.75%,5.60%,9.12%,10.79%,10.08%,32.91%,---,---,3.76%,45.96%,32.9084%,0.15%
001528,诺安先进制造股票,2.49,2.49,-0.32%,8.21%,9.11%,19.77%,36.96%,52.39%,101.62%,62.85%,6.14%,149%,52.3868%,0.15%
673060,西部利得景瑞灵活配置混合A,2.1190,2.2140,-0.66%,5.48%,9.11%,23.13%,36.45%,66.07%,189.88%,135.68%,3.01%,128.1343%,66.0659%,0.06%
070013,嘉实研究精选混合A,2.9590,4.44,0.96%,5.23%,9.11%,19.85%,25.38%,52.12%,112.52%,25.51%,3.64%,546.4687%,52.1204%,0.15%
008276,财通资管价值发现混合,1.6713,1.6713,-1.39%,3.81%,9.11%,16.57%,27.40%,---,---,---,1.15%,67.13%,67.13%,0.15%
005303,嘉实医药健康股票A,2.2934,2.2934,1.46%,3.66%,9.10%,6.25%,15.21%,83.88%,198.97%,128.22%,2.41%,129.34%,83.8839%,0.15%
006483,广发可转债债券C,1.5653,1.5653,-0.34%,6.34%,9.10%,13.91%,18.47%,34.25%,54.37%,---,3.94%,56.5143%,34.2453%,0.00%
000408,民生加银城镇化混合A,2.8320,4.1970,0.75%,4.89%,9.09%,19.85%,41.60%,78.21%,216.01%,121.80%,3.51%,512.3019%,78.2060%,0.15%
001914,中信建投聚利混合A,1.1765,1.2205,0.88%,4.76%,9.09%,11.95%,12.93%,24.85%,40.34%,15.22%,3.14%,22.7753%,24.8540%,0.12%
003494,富国天惠成长混合C,3.7781,3.9331,1.22%,5.38%,9.09%,16.41%,25.96%,61.61%,165.70%,86.83%,3.94%,126.3877%,61.6095%,0.00%
005237,银华医疗健康量化优选A,1.9519,1.9519,2.17%,4.15%,9.09%,13.67%,16.94%,73.56%,157.98%,89.39%,3.26%,95.19%,73.5639%,0.15%
009258,西部利得景瑞灵活配置混合C,2.1140,2.2090,-0.66%,5.44%,9.08%,22.98%,36.12%,---,---,---,2.97%,68.1782%,68.1782%,0.00%
690005,民生加银内需增长混合,2.9050,3.6960,0.73%,4.80%,9.07%,19.56%,41.97%,80.44%,219.15%,124.91%,3.45%,313.6186%,80.4351%,0.15%
519116,浦银安盛沪深300指数增强,1.9570,2.3760,1.19%,6.01%,9.07%,20.25%,23.66%,43.11%,106.69%,62.70%,4.26%,148.4390%,43.1100%,0.12%
005821,万家新机遇龙头企业混合,1.9551,1.9551,0.27%,7.78%,9.07%,17.22%,23.72%,52.27%,121.49%,---,6.19%,95.51%,52.2664%,0.15%
000376,华安中证细分医药ETF联接C,2.0710,2.0710,1.62%,4.86%,9.06%,8.15%,12.55%,53.64%,103.24%,48.25%,3.81%,107.10%,53.6350%,0.00%
240020,华宝医药生物混合,3.9140,4.3530,1.82%,3.03%,9.06%,9.94%,13.22%,78.97%,191.10%,128.68%,1.66%,409.3018%,78.9740%,0.15%
006225,人保量化混合A,1.6150,1.6150,0.25%,5.76%,9.06%,16.21%,10.88%,35.97%,64.29%,---,4.22%,61.50%,35.9657%,0.15%
008984,财通科技创新混合C,1.07,1.07,-0.33%,5.06%,9.06%,12.79%,---,---,---,---,3%,7%,7%,0.00%
005238,银华医疗健康量化优选C,1.9334,1.9334,2.17%,4.14%,9.05%,13.55%,16.70%,72.87%,156.45%,87.73%,3.25%,93.34%,72.8720%,0.00%
006309,汇添富全球消费混合人民币C,2.8219,2.8219,1.64%,7.19%,9.05%,21.83%,33.18%,96.94%,187.22%,---,3.36%,182.19%,---,0.00%
006845,中信建投聚利混合C,1.3108,1.3108,0.88%,4.75%,9.04%,11.81%,12.71%,24.36%,---,---,3.13%,31.08%,24.3643%,0.00%
166108,信达澳银量化多因子混合(LOF)C,1.4457,1.4457,-0.75%,5.58%,9.04%,10.55%,9.62%,31.83%,---,---,3.74%,44.57%,31.8348%,0.00%
160916,大成优选混合(LOF),4.3480,3.7530,0.69%,6.39%,9.03%,12.44%,24.16%,58.45%,132.43%,84.42%,4.82%,421.3446%,58.4548%,0.15%
000373,华安中证细分医药ETF联接A,2.1240,2.1240,1.63%,4.84%,9.03%,8.26%,12.74%,54.25%,104.82%,49.89%,3.81%,112.40%,54.2484%,0.12%
001256,泓德优选成长混合,1.8001,2.0531,0.64%,6.20%,9.03%,19.85%,25.71%,55.72%,117.95%,83.07%,4.41%,129.0797%,55.7180%,0.15%
001707,诺安高端制造股票,1.6430,1.6430,0%,6.41%,9.02%,29.47%,36.35%,39.36%,103.09%,68%,3.92%,64.30%,39.3554%,0.15%
004944,鑫元鑫趋势灵活配置混合A,1.5154,1.5154,0.83%,5.88%,9.02%,17.73%,24.93%,47.86%,60.38%,41.10%,4.08%,51.54%,47.8583%,0.12%
005304,嘉实医药健康股票C,2.2391,2.2391,1.45%,3.65%,9.02%,6.02%,14.75%,82.43%,194.70%,123%,2.40%,123.91%,82.4263%,0.00%
090012,大成深证成长40ETF联接,1.5960,1.5960,1.20%,5.35%,9.02%,9.39%,12.16%,55.56%,149.77%,50%,4.18%,59.60%,55.5556%,0.12%
005021,渤海汇金量化汇盈混合,1.6759,1.6759,0.87%,6.14%,9.01%,16.34%,23.69%,43.44%,68.69%,---,4.73%,67.59%,43.4355%,0.15%
000082,嘉实研究阿尔法股票,1.9760,2.8110,1.02%,5.95%,8.99%,19.04%,25.86%,56.33%,128.63%,74.35%,4%,286.1263%,56.3292%,0.15%
009113,浙商汇金卓越优选3个月(FOF),1.2048,1.2048,1.35%,6.54%,8.99%,14.03%,13.77%,---,---,---,3.18%,20.48%,---,0.10%
009474,国泰致远优势混合,1.1828,1.1828,2.11%,8.41%,8.99%,21.62%,---,---,---,---,6.89%,18.28%,18.28%,0.15%
009362,招商丰盈积极配置混合A,1.1340,1.1340,1.43%,6.34%,8.99%,14.12%,---,---,---,---,4.80%,13.40%,13.4%,0.10%
580002,东吴双动力混合,1.4570,2.5198,-0.23%,5.37%,8.99%,16.93%,27.99%,85.46%,192.39%,81.38%,3.25%,228.5502%,85.4634%,0.15%
519224,海富通欣荣混合A,2.0030,2.0030,0.90%,6.10%,8.98%,18.18%,27.26%,52.62%,129.31%,84.57%,4.26%,100.30%,52.6212%,0.08%
004948,鑫元鑫趋势灵活配置混合C,1.4908,1.4908,0.83%,5.87%,8.98%,17.60%,24.68%,47.27%,59.07%,39.22%,4.07%,49.08%,47.2686%,0.00%
006226,人保量化混合C,1.5867,1.5867,0.25%,5.75%,8.98%,15.95%,10.48%,34.95%,61.76%,---,4.20%,58.67%,34.9464%,0.00%
470028,汇添富社会责任混合,2.48,2.48,0.24%,6.26%,8.96%,12.47%,20.51%,51.22%,118.89%,34.05%,4.64%,148%,51.2195%,0.15%
161217,国投瑞银中证资源指数,0.9360,0.9360,1.19%,7.09%,8.96%,32.20%,32.39%,30.54%,68.35%,15.84%,5.88%,-6.40%,30.5439%,0.12%
